obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,obsID
2185630,1042,152,1427,0.925184,-0.4789,u,278217913,62800.114742,3220,34.0,30.0,9.738095,0.788052,0.699779,0.375,1.340851,21.34064,22.00064,2.290454,0.445576,0.088754,0.841731,1.719305,2.254296,134.571699,3.480343,-0.202379,-0.801937,3.497615,0.736031,-0.712219,3.729307,170.156835,334192.967666,833.602714,2.3e-05,0.0,99.12959,0.363783,0.0,0.0,0.0,2.0,23.396502,0.93163694071,-0.462368,2185630
2186405,1042,152,1427,0.925184,-0.4789,u,278304255,62801.114073,3221,34.0,30.0,9.738095,1.154687,1.001153,0.125,1.327762,21.348491,22.008491,2.342048,0.49964,0.101748,0.852836,1.71461,2.319981,134.709287,3.730611,-0.275259,-0.640634,3.738432,0.210082,-0.705248,3.729691,174.74589,349086.56004,671.231129,1.4e-05,0.0,98.41533,0.66051,0.0,0.0,0.0,2.0,22.990509,0.935938901183,-0.462368,2186405
2187206,1042,152,1427,0.925184,-0.4789,u,278390383,62802.110917,3222,34.0,30.0,9.738095,0.670451,0.603111,0.0,1.330432,21.346881,22.006881,1.719569,-0.123346,0.099064,0.850542,1.715581,2.328392,134.829767,3.993252,-0.331175,-0.44729,3.940968,2.559589,-0.690721,3.747342,161.587698,351009.542284,652.865282,4.9e-05,0.0,98.561356,0.223091,0.0,0.0,0.0,2.0,23.578959,0.940240861656,-0.462368,2187206
2187989,1042,152,1427,0.925184,-0.4789,u,278476373,62803.106171,3223,34.0,30.0,9.738095,0.712259,0.637477,0.0,1.343301,21.339182,21.999182,2.22793,0.382593,0.086367,0.839692,1.720165,2.276359,134.933181,4.265245,-0.364754,-0.232856,4.114796,7.676913,-0.67096,3.775164,147.828889,339163.712197,775.096773,0.000145,0.0,99.262735,0.290524,0.0,0.0,0.0,2.0,23.504654,0.944542822129,-0.462368,2187989
2188810,1042,152,1427,0.925184,-0.4789,u,278564620,62804.127555,3224,34.0,30.0,9.738095,0.63408,0.573214,0.0,1.212332,21.383889,22.043889,1.719891,-0.099795,0.238292,0.969953,1.663745,2.171577,135.021786,4.548932,-0.371669,-0.132198,4.186914,15.426119,-0.727259,3.620532,133.747189,316036.344602,1095.079143,0.000364,3.340352,91.918117,0.212684,0.0,0.0,0.0,2.0,23.709018,0.948843655845,-0.462368,2188810
2190078,1042,152,1427,0.925184,-0.4789,g,278908236,62808.104594,3228,34.0,30.0,9.738095,0.804502,0.713301,0.125,1.271772,20.475004,20.477912,2.207616,0.37608,0.162443,0.904808,1.692406,1.555995,135.193138,5.56083,-0.178382,0.67887,4.92038,57.38867,-0.642379,3.76607,81.502086,242882.156293,8340.680132,0.003514,124.710115,95.308637,0.435547,0.0,0.0,0.0,2.0,24.084939,0.916580079054,-0.459062,2190078
2190098,1042,152,1427,0.925184,-0.4789,i,278909074,62808.114293,3228,34.0,30.0,9.738095,0.732351,0.653993,0.125,1.223055,20.516106,19.601066,2.207616,0.385796,0.223551,0.957277,1.669417,1.554964,135.193268,5.562487,-0.177496,0.627985,4.883972,57.493294,-0.671729,3.701634,81.380846,242889.393189,8369.100679,0.003527,119.308367,92.536889,0.435547,0.0,0.0,0.0,2.0,23.596144,0.916580079054,-0.459062,2190098
2190068,1042,152,1427,0.925184,-0.4789,r,278907758,62808.099062,3228,34.0,30.0,9.738095,0.783311,0.695882,0.125,1.302924,20.450647,20.490191,2.207616,0.369973,0.127587,0.874943,1.705219,1.556568,135.193062,5.559902,-0.178885,0.70774,4.9422,57.328966,-0.62442,3.801261,81.571255,242878.343382,8324.920399,0.003506,127.962943,97.047457,0.435547,0.0,0.0,0.0,2.0,24.091594,0.916580079054,-0.459062,2190068
2190144,1042,152,1427,0.925184,-0.4789,y,278910966,62808.136191,3228,34.0,30.0,9.738095,0.67602,0.607688,0.125,1.136191,20.603244,17.3,2.207616,0.401771,0.361518,1.076147,1.613451,1.552504,135.193555,5.566385,-0.175479,0.512222,4.808533,57.729291,-0.726702,3.543458,81.107224,242908.613557,8437.255629,0.003558,108.073984,87.433508,0.435547,0.0,0.0,0.0,2.0,21.90738,0.916580079054,-0.459062,2190144
2190124,1042,152,1427,0.925184,-0.4789,z,278910128,62808.126492,3228,34.0,30.0,9.738095,0.699087,0.62665,0.125,1.171096,20.565415,18.846413,2.207616,0.395889,0.30041,1.02344,1.639134,1.553617,135.19343,5.564631,-0.176375,0.563611,4.840956,57.624801,-0.704416,3.615638,81.228398,242899.576786,8406.359198,0.003545,112.930193,89.509261,0.435547,0.0,0.0,0.0,2.0,23.107454,0.916580079054,-0.459062,2190124
2191118,1042,152,1427,0.925184,-0.4789,g,279269735,62812.288603,3232,34.0,30.0,5.875,0.910997,0.80084,0.25,1.086672,19.506091,19.255834,4.481035,0.0,1.390581,1.168699,4.720416,0.980337,135.073828,0.162188,0.165566,0.204493,5.033645,92.611611,-0.550536,2.402666,31.544705,313840.305387,55689.213225,0.013625,452.635924,84.430086,0.613053,0.0,0.0,0.0,120.0,23.395138,0.933787920946,-0.459062,2191118
2191128,1042,152,1427,0.925184,-0.4789,i,279270213,62812.294135,3232,34.0,30.0,5.875,0.837484,0.740412,0.25,1.101272,19.527345,18.943273,4.480981,0.0,1.425438,1.138587,4.702908,0.979846,135.073467,0.163179,0.165907,0.176462,5.015144,92.640547,-0.529951,2.372052,31.481267,313944.412235,55779.509954,0.013647,441.331942,85.322748,0.613053,0.0,0.0,0.0,120.0,23.144126,0.933787920946,-0.459062,2191128
2191098,1042,152,1427,0.925184,-0.4789,r,279268897,62812.278904,3232,34.0,30.0,55.021064,0.852939,0.753116,0.25,1.06428,19.472624,19.704512,4.477425,0.0,1.329473,1.22147,4.754563,0.98117,135.074457,0.160487,0.164964,0.25325,5.067028,92.560749,-0.584931,2.458779,31.655935,313663.720998,55536.304301,0.013589,470.829304,83.04922,0.613053,0.0,0.0,0.717835,120.0,23.653579,0.933787920946,-0.459062,2191098
2191174,1042,152,1427,0.925184,-0.4789,y,279272105,62812.316033,3232,34.0,30.0,5.875,0.829031,0.733463,0.25,1.173911,19.600246,17.3,4.470937,0.0,1.563405,1.019517,4.642203,0.977789,135.072024,0.167256,0.167246,0.064212,4.945068,92.754542,-0.442471,2.26011,31.230228,314380.784507,56159.19492,0.01373,402.778519,89.675231,0.613053,0.0,0.0,0.0,120.0,21.679062,0.933787920946,-0.459062,2191174
2191148,1042,152,1427,0.925184,-0.4789,z,279271051,62812.303834,3232,34.0,30.0,5.875,0.827614,0.732299,0.25,1.13035,19.565457,18.266589,4.478166,0.0,1.486546,1.085814,4.674646,0.978957,135.072831,0.164955,0.166503,0.126979,4.98354,92.691144,-0.492321,2.320713,31.370066,314132.893272,55943.268304,0.013684,421.405332,87.082825,0.613053,0.0,0.0,0.0,120.0,22.643387,0.933787920946,-0.459062,2191148
2194613,1042,152,1427,0.925184,-0.4789,g,279857675,62819.093462,3239,34.0,30.0,9.738095,0.807483,0.715751,0.0,1.182978,20.157516,19.994671,1.482359,-0.331597,0.281534,1.007176,1.646748,1.115968,134.225815,1.670039,0.373577,-0.038023,1.158651,86.13663,-0.557937,3.801664,43.719448,287043.732705,35603.533488,0.01008,204.543296,90.208187,0.472473,0.0,0.0,0.0,2.0,23.867102,0.91873105929,-0.455755,2194613
2194633,1042,152,1427,0.925184,-0.4789,i,279858513,62819.103161,3239,34.0,30.0,9.738095,0.734475,0.655738,0.0,1.146415,20.033146,19.347282,1.482359,-0.325067,0.342642,1.059858,1.621574,1.117225,134.224073,1.671989,0.373631,0.008467,1.129114,86.073347,-0.58896,3.743481,43.824272,286816.644446,35456.216288,0.010054,242.479989,88.045029,0.472473,0.0,0.0,0.0,2.0,23.478492,0.91873105929,-0.455755,2194633
2194603,1042,152,1427,0.925184,-0.4789,r,279857197,62819.087929,3239,34.0,30.0,9.738095,0.781656,0.694521,0.0,1.206398,20.262902,20.427715,1.482359,-0.336152,0.246678,0.977167,1.660492,1.115236,134.226806,1.668904,0.373544,-0.064792,1.175077,86.172672,-0.53917,3.833503,43.659657,287176.150496,35689.584704,0.010095,175.911711,91.574354,0.472473,0.0,0.0,0.0,2.0,24.076943,0.91873105929,-0.455755,2194603
2194679,1042,152,1427,0.925184,-0.4789,y,279860405,62819.125059,3239,34.0,30.0,9.738095,0.68235,0.612892,0.0,1.081989,20.016455,17.3,1.482359,-0.320089,0.480609,1.179002,1.556487,1.11994,134.22013,1.676208,0.373733,0.111058,1.058411,85.930022,-0.649096,3.600935,44.060949,286327.905477,35140.247756,0.009994,251.502806,84.142446,0.472473,0.0,0.0,0.0,2.0,21.907017,0.91873105929,-0.455755,2194679
2194659,1042,152,1427,0.925184,-0.4789,z,279859567,62819.11536,3239,34.0,30.0,9.738095,0.703712,0.630451,0.0,1.107679,20.038284,18.612162,1.482359,-0.320222,0.419501,1.126214,1.587152,1.118759,134.221879,1.67437,0.373692,0.066057,1.09047,85.99358,-0.624269,3.665972,43.956119,286540.257028,35277.350763,0.01002,243.251872,85.712597,0.472473,0.0,0.0,0.0,2.0,22.990523,0.91873105929,-0.455755,2194659
2196444,1042,152,1427,0.925184,-0.4789,g,280117067,62822.095684,3242,34.0,30.0,9.738095,0.986447,0.862859,0.0,1.143931,21.471215,21.881215,1.560224,-0.246804,0.347147,1.063745,1.619652,1.51765,133.602976,2.309157,0.234786,-0.452869,1.555029,61.623825,-0.553022,3.782155,76.557083,243478.415878,9465.11644,0.004101,0.0,87.896718,0.655478,0.0,0.0,0.0,2.0,24.529117,0.93163694071,-0.455755,2196444
2196464,1042,152,1427,0.925184,-0.4789,i,280117905,62822.105383,3242,34.0,30.0,9.738095,0.881565,0.776646,0.0,1.112881,21.494544,20.134544,1.560224,-0.242781,0.408255,1.116501,1.592434,1.519399,133.60075,2.311472,0.234338,-0.401896,1.526541,61.531822,-0.58321,3.723915,76.665455,243436.62416,9410.699172,0.004087,0.0,86.028283,0.655478,0.0,0.0,0.0,2.0,23.65844,0.93163694071,-0.455755,2196464
2196434,1042,152,1427,0.925184,-0.4789,r,280116589,62822.090152,3242,34.0,30.0,9.738095,0.942979,0.827129,0.0,1.163892,21.456652,21.176652,1.560224,-0.250193,0.312291,1.033681,1.634272,1.516637,133.604244,2.307817,0.235043,-0.481939,1.571547,61.676277,-0.534714,3.81406,76.495276,243503.279142,9496.804905,0.004108,0.0,89.083624,0.655478,0.0,0.0,0.0,2.0,24.22472,0.93163694071,-0.455755,2196434
2196510,1042,152,1427,0.925184,-0.4789,y,280119797,62822.127282,3242,34.0,30.0,9.738095,0.813317,0.720547,0.0,1.058917,21.537168,17.3,1.560224,-0.247534,0.546222,1.23565,1.518463,1.523206,133.59571,2.316526,0.233334,-0.286957,1.463586,61.323883,-0.641343,3.581609,76.910215,243350.414872,9293.247458,0.004056,0.0,82.716381,0.655478,0.0,0.0,0.0,2.0,21.720538,0.93163694071,-0.455755,2196510
2196490,1042,152,1427,0.925184,-0.4789,z,280118959,62822.117582,3242,34.0,30.0,9.738095,0.841417,0.743645,0.0,1.08026,21.519982,19.369982,1.560224,-0.242382,0.485114,1.182893,1.55407,1.521544,133.597945,2.314317,0.233778,-0.337823,1.491314,61.41602,-0.61742,3.646465,76.801793,243387.234386,9344.336798,0.00407,0.0,84.036124,0.655478,0.0,0.0,0.0,2.0,23.165191,0.93163694071,-0.455755,2196490
2197764,1042,152,1427,0.925184,-0.4789,g,280376796,62825.101812,3245,34.0,30.0,9.738095,0.782676,0.69536,0.625,1.099727,21.504683,21.914683,1.354341,-0.4478,0.437361,1.141642,1.578554,1.956468,132.834039,2.93159,0.003668,-0.762793,2.154835,31.633551,-0.560454,3.740799,111.550983,275250.695614,2226.206282,0.001138,0.0,85.228598,0.482421,0.0,0.0,0.0,2.0,24.803805,0.944542822129,-0.455755,2197764
2197784,1042,152,1427,0.925184,-0.4789,i,280377634,62825.111511,3245,34.0,30.0,9.738095,0.714745,0.63952,0.625,1.075264,21.523966,20.163966,1.354341,-0.448896,0.498469,1.194428,1.546759,1.958437,132.831346,2.934328,0.002844,-0.71944,2.101826,31.537366,-0.588809,3.68137,111.669535,275565.66722,2211.80059,0.001132,0.0,83.72834,0.482421,0.0,0.0,0.0,2.0,23.903685,0.944542822129,-0.455755,2197784
2197754,1042,152,1427,0.925184,-0.4789,r,280376318,62825.096279,3245,34.0,30.0,9.738095,0.754668,0.672337,0.625,1.115601,21.492467,21.212467,1.354341,-0.448923,0.402505,1.111534,1.595098,1.955334,132.835573,2.930016,0.004137,-0.786851,2.18703,31.688435,-0.543136,3.773411,111.483379,275069.681486,2234.554272,0.001141,0.0,86.193009,0.482421,0.0,0.0,0.0,2.0,24.488905,0.944542822129,-0.455755,2197754
2197812,1042,152,1427,0.925184,-0.4789,y,280378878,62825.125909,3245,34.0,30.0,9.738095,0.675705,0.60743,0.625,1.046145,21.547666,17.3,1.354341,-0.46139,0.589183,1.27268,1.489244,1.961305,132.827342,2.938336,0.00162,-0.65273,2.030179,31.394664,-0.625763,3.587905,111.845602,276026.960764,2190.973171,0.001123,0.0,81.920428,0.482421,0.0,0.0,0.0,2.0,21.924094,0.944542822129,-0.455755,2197812
2197810,1042,152,1427,0.925184,-0.4789,z,280378688,62825.12371,3245,34.0,30.0,9.738095,0.688901,0.618277,0.625,1.05007,21.544422,19.394422,1.354341,-0.45833,0.575328,1.260746,1.499142,1.960872,132.827954,2.937728,0.001807,-0.66308,2.040631,31.416453,-0.62054,3.602577,111.818705,275957.03108,2194.110091,0.001124,0.0,82.165553,0.482421,0.0,0.0,0.0,2.0,23.396117,0.944542822129,-0.455755,2197810
2198160,1042,152,1427,0.925184,-0.4789,u,280545925,62827.059325,3247,34.0,30.0,9.738095,1.418403,1.217927,0.0,1.237809,21.405477,22.065477,1.667364,-0.157405,0.204084,0.940548,1.676825,2.204604,132.258245,3.361168,-0.162347,-0.880424,3.165599,13.80562,-0.402278,3.964174,136.376388,323177.554518,982.058559,0.000311,0.0,93.383117,0.893049,0.0,0.0,0.0,2.0,22.828166,0.912278118581,-0.452449,2198160
2198883,1042,152,1427,0.925184,-0.4789,u,280632436,62828.060605,3248,34.0,30.0,9.738095,1.145952,0.993973,0.0,1.218792,21.418246,22.078246,1.603157,-0.217814,0.229349,0.962261,1.667193,2.293178,131.94171,3.602238,-0.240005,-0.77127,3.45736,6.797383,-0.403862,3.956277,149.774671,342977.394255,733.269913,0.000126,0.0,92.291298,0.69844,0.0,0.0,0.0,2.0,23.072796,0.916580079054,-0.452449,2198883
2199602,1042,152,1427,0.925184,-0.4789,u,280718857,62829.060846,3249,34.0,30.0,9.738095,0.963987,0.844397,0.0,1.205421,21.427385,22.087385,1.614377,-0.203941,0.248075,0.978369,1.659949,2.332457,131.610964,3.859099,-0.304788,-0.623368,3.701956,2.042471,-0.401373,3.953441,163.566876,351939.554166,644.170463,4.1e-05,0.0,91.51768,0.560258,0.0,0.0,0.0,2.0,23.269741,0.920882039527,-0.452449,2199602
2200327,1042,152,1427,0.925184,-0.4789,u,280805317,62830.061546,3250,34.0,30.0,9.738095,1.243003,1.073748,0.0,1.190721,21.437589,22.097589,1.929704,0.114261,0.269682,0.996968,1.651465,2.310198,131.265825,4.13115,-0.350156,-0.452641,3.901195,0.043062,-0.40072,3.948562,177.621886,346852.996612,693.242663,1.1e-05,0.0,90.661562,0.785404,0.0,0.0,0.0,2.0,23.003893,0.925184,-0.452449,2200327
2201028,1042,152,1427,0.925184,-0.4789,u,280891792,62831.062418,3251,34.0,30.0,9.738095,0.987915,0.864066,0.125,1.176082,21.44792,22.10792,1.755534,-0.05712,0.292384,1.016523,1.642388,2.228451,130.906683,4.413231,-0.370524,-0.269925,4.073602,1.07768,-0.400776,3.942985,168.082625,328428.259042,907.777853,2.7e-05,0.0,89.803016,0.591555,0.0,0.0,0.0,2.0,23.26342,0.929485960473,-0.452449,2201028
2201505,1042,152,1427,0.925184,-0.4789,u,280978256,62832.063149,3252,34.0,30.0,9.738095,0.882874,0.777722,0.25,1.16276,21.441906,21.994202,1.514207,-0.296008,0.31419,1.035318,1.633489,2.102011,130.533966,4.696887,-0.363202,-0.082587,4.233363,5.101805,-0.400312,3.938213,153.891709,301621.151921,1377.499337,9.2e-05,1.285173,89.016612,0.509084,0.0,0.0,0.0,2.0,23.360349,0.933787920946,-0.452449,2201505
2202088,1042,152,1427,0.925184,-0.4789,u,281064699,62833.063647,3253,34.0,30.0,9.738095,0.948419,0.8316,0.0,1.150957,21.399125,21.811042,1.593283,-0.21489,0.334533,1.052862,1.625008,1.94843,130.148038,4.973222,-0.329382,0.102913,4.390669,11.751298,-0.39899,3.934677,139.904683,273977.594175,2286.020781,0.000249,5.61524,88.315764,0.569305,0.0,0.0,0.0,2.0,23.234251,0.938089881419,-0.452449,2202088
2203489,1042,152,1427,0.925184,-0.4789,g,281237335,62835.06175,3255,34.0,30.0,9.738095,0.753744,0.671578,0.125,1.138602,21.143106,21.33824,1.794556,-0.011648,0.356986,1.072235,1.615418,1.612673,129.338812,5.48242,-0.202089,0.456496,4.739877,30.42856,-0.385312,3.941692,113.043433,243233.48145,6918.55913,0.001064,31.331767,87.577976,0.436478,0.0,0.0,0.0,2.0,24.584116,0.907976158107,-0.505351,2203489
2203509,1042,152,1427,0.925184,-0.4789,i,281238173,62835.071449,3255,34.0,30.0,9.738095,0.691048,0.620041,0.125,1.108321,21.173954,20.086182,1.794556,-0.008072,0.418094,1.124998,1.587818,1.611423,129.334772,5.484386,-0.201169,0.404976,4.710673,30.530005,-0.422187,3.894939,112.917165,243209.879127,6947.145803,0.00107,29.827133,85.751637,0.436478,0.0,0.0,0.0,2.0,23.900647,0.907976158107,-0.505351,2203509
2203479,1042,152,1427,0.925184,-0.4789,r,281236857,62835.056218,3255,34.0,30.0,9.738095,0.730652,0.652596,0.125,1.158083,21.124828,21.01601,1.794556,-0.014834,0.32213,1.042164,1.630201,1.613368,129.341114,5.481319,-0.202613,0.485885,4.756898,30.370723,-0.363518,3.967318,113.115475,243246.910459,6902.71886,0.001061,32.189147,88.739357,0.436478,0.0,0.0,0.0,2.0,24.42985,0.907976158107,-0.505351,2203479
2203555,1042,152,1427,0.925184,-0.4789,y,281240065,62835.093347,3255,34.0,30.0,9.738095,0.647542,0.58428,0.125,1.055834,21.239499,17.3,1.794556,-0.014653,0.556061,1.244137,1.512135,1.608446,129.325634,5.489007,-0.199081,0.288877,4.646794,30.759267,-0.498384,3.780273,112.632235,243156.548003,7015.696584,0.001084,26.283072,82.524695,0.436478,0.0,0.0,0.0,2.0,21.968573,0.907976158107,-0.505351,2203555
2203535,1042,152,1427,0.925184,-0.4789,z,281239227,62835.083648,3255,34.0,30.0,9.738095,0.665329,0.5989,0.125,1.076561,21.211025,19.304091,1.794556,-0.008491,0.494953,1.191391,1.548706,1.609792,129.329684,5.486929,-0.200007,0.340243,4.67482,30.657684,-0.465929,3.832667,112.758409,243180.150193,6984.630948,0.001078,27.890766,83.808314,0.436478,0.0,0.0,0.0,2.0,23.388848,0.907976158107,-0.505351,2203535
2205229,1042,152,1427,0.925184,-0.4789,g,281496700,62838.063664,3258,34.0,30.0,9.738095,0.658362,0.593174,0.125,1.107155,20.31607,20.301222,1.842758,0.040214,0.420652,1.127208,1.586605,1.147796,128.031532,6.14889,0.05043,0.786544,5.44257,62.231396,-0.383706,3.930638,75.840153,281435.180063,32055.609006,0.004191,169.022052,85.680764,0.344614,0.0,0.0,0.0,2.0,24.252627,0.920882039527,-0.505351,2205229
2205249,1042,152,1427,0.925184,-0.4789,i,281497538,62838.073363,3258,34.0,30.0,9.738095,0.614451,0.557079,0.125,1.081545,20.340748,19.454718,1.842758,0.040272,0.48176,1.179996,1.555872,1.147104,128.027143,6.1502,0.051221,0.746415,5.38114,62.32843,-0.420164,3.883796,75.725448,281553.802429,32128.774789,0.004206,164.863779,84.115159,0.344614,0.0,0.0,0.0,2.0,23.730552,0.920882039527,-0.505351,2205249
2205219,1042,152,1427,0.925184,-0.4789,r,281496222,62838.058132,3258,34.0,30.0,9.738095,0.643123,0.580647,0.125,1.123736,20.301078,20.353547,1.842758,0.038592,0.385796,1.097105,1.602708,1.148179,128.034034,6.148156,0.049977,0.808487,5.479909,62.176015,-0.36214,3.95632,75.905596,281369.400039,32015.069466,0.004183,171.55977,86.684534,0.344614,0.0,0.0,0.0,2.0,24.264357,0.920882039527,-0.505351,2205219
2205295,1042,152,1427,0.925184,-0.4789,y,281499430,62838.095261,3258,34.0,30.0,9.738095,0.583404,0.531558,0.125,1.038124,20.389987,17.3,1.842758,0.018269,0.619727,1.298951,1.465454,1.145447,128.017214,6.153267,0.052995,0.649434,5.258896,62.547231,-0.495339,3.769008,75.466583,281838.825211,32304.892823,0.004239,156.521387,81.418164,0.344614,0.0,0.0,0.0,2.0,22.085007,0.920882039527,-0.505351,2205295
2205275,1042,152,1427,0.925184,-0.4789,z,281498592,62838.085562,3258,34.0,30.0,9.738095,0.595999,0.541911,0.125,1.055048,20.369172,18.688775,1.842758,0.033138,0.558619,1.246343,1.510457,1.146198,128.021615,6.151888,0.052211,0.693353,5.310467,62.450368,-0.46335,3.821438,75.58122,281709.47203,32224.908735,0.004224,160.069614,82.475772,0.344614,0.0,0.0,0.0,2.0,23.212001,0.920882039527,-0.505351,2205275
2210959,1042,152,1427,0.925184,-0.4789,g,282534092,62850.07051,3270,34.0,30.0,9.738095,0.994861,0.869776,0.0,1.026709,21.56396,21.97396,1.668675,-0.178479,0.670215,1.342206,1.418055,1.62152,121.862097,2.45548,0.187741,-0.278212,1.512608,77.261033,-0.380202,3.901122,56.960256,243420.884681,6719.600782,0.007158,0.0,80.700204,0.721931,0.0,0.0,0.0,2.0,24.583627,0.93163694071,-0.502045,2210959
2210979,1042,152,1427,0.925184,-0.4789,i,282534930,62850.080209,3270,34.0,30.0,9.738095,0.893605,0.786543,0.0,1.015829,21.573252,20.213252,1.668675,-0.228713,0.731323,1.394033,1.338046,1.623138,121.856574,2.457617,0.187206,-0.227146,1.484334,77.181572,-0.415529,3.854029,57.068809,243459.025339,6683.831855,0.007137,0.0,80.01245,0.721931,0.0,0.0,0.0,2.0,23.690078,0.93163694071,-0.502045,2210979
2210949,1042,152,1427,0.925184,-0.4789,r,282533614,62850.064977,3270,34.0,30.0,9.738095,0.942761,0.82695,0.0,1.034348,21.557509,21.277509,1.668675,-0.161577,0.635359,1.312371,1.452019,1.620579,121.865245,2.45424,0.188046,-0.307362,1.528823,77.306308,-0.359255,3.926962,56.898345,243399.245935,6740.496951,0.007169,0.0,81.181093,0.721931,0.0,0.0,0.0,2.0,24.286843,0.93163694071,-0.502045,2210949
2211025,1042,152,1427,0.925184,-0.4789,y,282536822,62850.102107,3270,34.0,30.0,9.738095,0.840011,0.742489,0.0,1.002408,21.014094,17.3,1.668675,-0.699609,0.86929,1.50147,0.800355,1.626638,121.844084,2.462263,0.185996,-0.112207,1.420512,77.001763,-0.487938,3.738885,57.313961,243545.580393,6607.134541,0.00709,54.753548,79.159331,0.721931,0.0,0.0,0.0,2.0,21.695647,0.93163694071,-0.502045,2211025
2211005,1042,152,1427,0.925184,-0.4789,z,282535984,62850.092408,3270,34.0,30.0,9.738095,0.861988,0.760554,0.0,1.006496,21.27075,19.12075,1.668675,-0.375144,0.808182,1.457127,1.154351,1.625114,121.84962,2.460236,0.186532,-0.163036,1.448846,77.081473,-0.45721,3.791426,57.205368,243507.21885,6640.410896,0.007111,26.300778,79.419708,0.721931,0.0,0.0,0.0,2.0,23.024429,0.93163694071,-0.502045,2211005
2213002,1042,152,1427,0.925184,-0.4789,g,282793407,62853.071842,3273,34.0,30.0,9.738095,0.89502,0.787706,0.0,1.015999,21.573107,21.983107,1.711649,-0.184491,0.730215,1.393101,1.339832,2.046565,120.124035,3.069564,-0.049888,-0.612137,2.071332,48.512771,-0.379752,3.898102,91.704491,290890.772042,1653.907357,0.002495,0.0,80.023192,0.632603,0.0,0.0,0.0,2.0,24.704529,0.944542822129,-0.502045,2213002
2213022,1042,152,1427,0.925184,-0.4789,i,282794245,62853.081541,3273,34.0,30.0,9.738095,0.810989,0.718633,0.0,1.008139,21.579898,20.219898,1.711649,-0.286141,0.791323,1.443649,1.20854,2.048312,120.11829,3.072198,-0.050728,-0.566754,2.027092,48.410711,-0.414963,3.85099,91.821497,291217.030796,1644.406289,0.002485,0.0,79.524214,0.632603,0.0,0.0,0.0,2.0,23.799261,0.944542822129,-0.502045,2213022
2212992,1042,152,1427,0.925184,-0.4789,r,282792929,62853.066309,3273,34.0,30.0,9.738095,0.850598,0.751192,0.0,1.021851,21.568093,21.288093,1.711649,-0.152231,0.695359,1.363625,1.389058,2.045554,120.12731,3.068047,-0.049411,-0.637534,2.097892,48.570974,-0.358868,3.923954,91.637766,290702.304167,1659.431631,0.002501,0.0,80.39356,0.632603,0.0,0.0,0.0,2.0,24.40486,0.944542822129,-0.502045,2212992
2213050,1042,152,1427,0.925184,-0.4789,y,282795489,62853.095939,3273,34.0,30.0,9.738095,0.768921,0.684053,0.0,1.001921,21.585317,17.3,1.711649,-0.781285,0.882037,1.508868,0.669552,2.050842,120.10975,3.07604,-0.051979,-0.497636,1.966197,48.259159,-0.463624,3.776676,91.99526,291690.951093,1630.743456,0.00247,0.0,79.128257,0.632603,0.0,0.0,0.0,2.0,21.791743,0.944542822129,-0.502045,2213050
2213048,1042,152,1427,0.925184,-0.4789,z,282795299,62853.09374,3273,34.0,30.0,9.738095,0.785852,0.69797,0.0,1.002456,21.584849,19.434849,1.711649,-0.647108,0.868182,1.50078,0.810417,2.05046,120.111055,3.075458,-0.051787,-0.508313,1.975164,48.28231,-0.456491,3.788372,91.968715,291619.408517,1632.795584,0.002472,0.0,79.162409,0.632603,0.0,0.0,0.0,2.0,23.27578,0.944542822129,-0.502045,2213048
2214950,1042,152,1427,0.925184,-0.4789,g,283052771,62856.073749,3276,34.0,30.0,9.738095,0.608128,0.551881,0.0,1.007879,21.580123,21.990123,1.834285,-0.169686,0.793838,1.445678,1.201141,2.326253,118.321595,3.755597,-0.278533,-0.746003,2.905234,17.95991,-0.382295,3.893297,129.851633,350520.363437,657.487252,0.000456,0.0,79.507719,0.326641,0.0,0.0,0.0,2.0,25.128762,0.912278118581,-0.498738,2214950
2214970,1042,152,1427,0.925184,-0.4789,i,283053609,62856.083448,3276,34.0,30.0,9.738095,0.575931,0.525415,0.0,1.003107,21.58428,20.22428,1.834285,-0.42445,0.854946,1.492077,0.91683,2.326851,118.315648,3.758953,-0.27918,-0.731933,2.832558,17.873035,-0.417318,3.846003,129.981431,350657.116549,656.191749,0.000452,0.0,79.203862,0.326641,0.0,0.0,0.0,2.0,24.17341,0.912278118581,-0.498738,2214970
2214940,1042,152,1427,0.925184,-0.4789,r,283052293,62856.068216,3276,34.0,30.0,9.738095,0.591361,0.538099,0.0,1.011923,21.57662,21.29662,1.834285,-0.100173,0.758982,1.41714,1.287545,2.3259,118.324984,3.75368,-0.27817,-0.752436,2.94759,18.009526,-0.361513,3.919251,129.777615,350439.586902,658.253717,0.000458,0.0,79.764676,0.326641,0.0,0.0,0.0,2.0,24.804612,0.912278118581,-0.498738,2214940
