t0,x,y,sigma,gamma,e,theta_e,theta_gamma,zs,zl,snx,sny,MB,mu,sysno,imno,mag,x0,x1,c,twinkles_sysno,bulge_magnorm,r_eff,lens_sed,t_start
0.0,-0.1972,-1.5684,283.196034089,0.0471295774288,0.355737976318,278.29639822,14.7844118296,0.38362974264,0.188426589675,-0.0801344627517,-0.456421396256,-19.147343809,2.5093,31639,0,21.1514488329,1.70520194211e-05,0.0,0.0,1843,16.3617095947,2.08721762124,Exp.80E09.04Z.spec,60467.5664133
48.752,0.2625,0.6301,283.196034089,0.0471295774288,0.355737976318,278.29639822,14.7844118296,0.38362974264,0.188426589675,-0.0801344627517,-0.456421396256,-19.147343809,-2.2284,31639,1,21.280347425,1.70520194211e-05,0.0,0.0,1843,16.3617095947,2.08721762124,Exp.80E09.04Z.spec,60516.3184133
0.0,-0.5119,2.166,283.196034089,0.0471295774288,0.355737976318,278.29639822,14.7844118296,0.562844277321,0.188426589675,-0.218498607503,0.760422949166,-19.4010910413,2.2415,31646,0,21.9405441797,8.56041857832e-06,0.0,0.0,1844,16.5379009247,3.84100177848,Burst.32E09.02Z.spec,60497.6541555
82.415,0.2612,-0.6619,283.196034089,0.0471295774288,0.355737976318,278.29639822,14.7844118296,0.562844277321,0.188426589675,-0.218498607503,0.760422949166,-19.4010910413,-1.3356,31646,1,22.5027000117,8.56041857832e-06,0.0,0.0,1844,16.5379009247,3.84100177848,Burst.32E09.02Z.spec,60580.0691555
0.0,0.0076,0.3718,124.648359315,0.0524488795361,0.0311828209058,276.820793777,287.268508502,0.62632679897,0.159249262174,0.0133452545301,0.0352719337007,-19.2864179741,5.3329,31655,0,21.4028868318,5.92814907707e-06,0.0,0.0,1845,20.9719905853,1.01414564156,Burst.62E09.02Z.spec,60227.2925238
0.719,-0.1942,-0.1964,124.648359315,0.0524488795361,0.0311828209058,276.820793777,287.268508502,0.62632679897,0.159249262174,0.0133452545301,0.0352719337007,-19.2864179741,-5.1024,31655,1,21.4508591772,5.92814907707e-06,0.0,0.0,1845,20.9719905853,1.01414564156,Burst.62E09.02Z.spec,60228.0115238
0.0,-1.282,-0.6147,245.27875994,0.0546907158879,0.325222773459,341.340813526,308.779252363,0.534846070037,0.186213625517,-0.309571571136,-0.338514223617,-19.4136630696,4.1919,31713,0,21.1104889724,9.80694563564e-06,0.0,0.0,1846,17.6929702759,1.74042589543,Burst.32E09.02Z.spec,59896.9616832
32.702,0.2961,0.4327,245.27875994,0.0546907158879,0.325222773459,341.340813526,308.779252363,0.534846070037,0.186213625517,-0.309571571136,-0.338514223617,-19.4136630696,-0.6671,31713,1,23.1060389052,9.80694563564e-06,0.0,0.0,1846,17.6929702759,1.74042589543,Burst.32E09.02Z.spec,59929.6636832
0.0,1.4173,-1.0815,245.27875994,0.0546907158879,0.325222773459,341.340813526,308.779252363,0.519260717629,0.186213625517,0.456805989226,-0.386575546248,-19.2622980808,1.9205,31714,0,22.0248781887,9.16651028109e-06,0.0,0.0,1847,18.2147293091,1.28488362235,Burst.40E09.04Z.spec,60125.4495088
50.267,-0.3199,0.4047,245.27875994,0.0546907158879,0.325222773459,341.340813526,308.779252363,0.519260717629,0.186213625517,0.456805989226,-0.386575546248,-19.2622980808,-1.3544,31714,1,22.4040466047,9.16651028109e-06,0.0,0.0,1847,18.2147293091,1.28488362235,Burst.40E09.04Z.spec,60175.7165088
0.0,-0.1845,0.2981,211.447061379,0.100257908188,0.313121375655,320.984842548,63.7063338397,0.86636724142,0.646481805126,-0.0569327973503,0.067920422342,-19.4961655698,3.2364,31750,0,23.0868383266,3.21876925409e-06,0.0,0.0,1848,22.4067707062,0.588373373822,Burst.50E09.04Z.spec,60519.0304884
15.297,0.1199,-0.1333,211.447061379,0.100257908188,0.313121375655,320.984842548,63.7063338397,0.86636724142,0.646481805126,-0.0569327973503,0.067920422342,-19.4961655698,-2.8786,31750,1,23.2140405052,3.21876925409e-06,0.0,0.0,1848,22.4067707062,0.588373373822,Burst.50E09.04Z.spec,60534.3274884
0.0,-1.0437,-0.1891,249.564378867,0.0242674299968,0.332773709116,183.314169676,37.1920368842,0.86004361683,0.490223495201,-0.341581819182,-0.0600932158379,-19.2531076316,2.0266,31752,0,23.8121986577,2.62059628091e-06,0.0,0.0,1849,19.1226596832,1.48400829856,Inst.40E09.04Z.spec,59983.9153823
71.296,0.3472,0.0832,249.564378867,0.0242674299968,0.332773709116,183.314169676,37.1920368842,0.86004361683,0.490223495201,-0.341581819182,-0.0600932158379,-19.2531076316,-1.9705,31752,1,23.8426776555,2.62059628091e-06,0.0,0.0,1849,19.1226596832,1.48400829856,Inst.40E09.04Z.spec,60055.2113823
0.0,0.9035,1.0063,208.795494782,0.0372887556396,0.664013695264,67.5959752831,193.586038034,0.517083559413,0.193570893097,0.424143237511,0.360588051862,-19.0823589582,1.4994,31784,0,22.4612864938,7.84617828038e-06,0.0,0.0,1850,18.6303195953,1.20083409569,Burst.62E09.04Z.spec,60212.5779174
34.307,-0.1676,-0.045,208.795494782,0.0372887556396,0.664013695264,67.5959752831,193.586038034,0.517083559413,0.193570893097,0.424143237511,0.360588051862,-19.0823589582,-0.3833,31784,1,23.9422332119,7.84617828038e-06,0.0,0.0,1850,18.6303195953,1.20083409569,Burst.62E09.04Z.spec,60246.8849174
0.0,-0.2041,1.3094,206.162753194,0.0818886222886,0.460217105942,60.8691038967,60.9025813418,0.526706538832,0.139759233933,-0.325031116511,0.384059814197,-19.3766258212,2.2556,31804,0,21.7770852868,9.8381772852e-06,0.0,0.0,1851,17.7974205017,1.8291568598,Inst.50E09.04Z.spec,60299.7015787
19.619,0.1903,-0.1601,206.162753194,0.0818886222886,0.460217105942,60.8691038967,60.9025813418,0.526706538832,0.139759233933,-0.325031116511,0.384059814197,-19.3766258212,-0.2567,31804,1,24.13667583,9.8381772852e-06,0.0,0.0,1851,17.7974205017,1.8291568598,Inst.50E09.04Z.spec,60319.3205787
0.0,-0.6702,-0.8412,187.555247419,0.0443088607119,0.226263595951,3.78361192859,110.350251785,0.399775090324,0.134511209796,-0.272610778906,-0.362886037886,-19.1582047004,2.5968,31901,0,21.1708701533,1.56170015418e-05,0.0,0.0,1852,17.4557209015,2.36533604276,Burst.50E09.04Z.spec,60513.4826185
14.469,0.0952,0.1571,187.555247419,0.0443088607119,0.226263595951,3.78361192859,110.350251785,0.399775090324,0.134511209796,-0.272610778906,-0.362886037886,-19.1582047004,-0.3741,31901,1,23.274497139,1.56170015418e-05,0.0,0.0,1852,17.4557209015,2.36533604276,Burst.50E09.04Z.spec,60527.9516185
0.0,-0.2206,0.9032,279.311589944,0.0303907526708,0.156020252052,203.574737874,191.90784645,0.752254095134,0.48281864822,-0.0786856096275,0.271147476924,-19.2964086948,6.0713,31914,0,22.0468101957,3.80527688687e-06,0.0,0.0,1853,18.5337791443,1.59921204788,Burst.50E09.04Z.spec,59936.1903277
63.333,0.1147,-0.3638,279.311589944,0.0303907526708,0.156020252052,203.574737874,191.90784645,0.752254095134,0.48281864822,-0.0786856096275,0.271147476924,-19.2964086948,-0.9608,31914,1,24.0484319425,3.80527688687e-06,0.0,0.0,1853,18.5337791443,1.59921204788,Burst.50E09.04Z.spec,59999.5233277
0.0,-0.3351,0.4181,174.192963447,0.0611590953791,0.412863773649,282.336517167,132.99386801,0.702959448851,0.345159839596,-0.0900890313917,0.0401427182443,-19.0646146636,2.3924,32089,0,22.9646652287,3.63568282553e-06,0.0,0.0,1855,22.1757106781,0.356022942843,Inst.40E09.02Z.spec,60456.1236445
8.379,0.2699,0.0115,174.192963447,0.0611590953791,0.412863773649,282.336517167,132.99386801,0.702959448851,0.345159839596,-0.0900890313917,0.0401427182443,-19.0646146636,-1.0998,32089,1,23.8084654247,3.63568282553e-06,0.0,0.0,1855,22.1757106781,0.356022942843,Inst.40E09.02Z.spec,60464.5026445
0.0,0.4546,1.0515,207.908037971,0.0266932130397,0.467672321503,177.635074607,66.9108479088,0.597353754714,0.189733226986,0.0400022118185,0.407054815138,-19.3525099909,5.4129,32107,0,21.1861041831,7.07689497107e-06,0.0,0.0,1856,17.2662200928,1.97310667187,Inst.40E09.04Z.spec,60396.6061899
20.687,-0.019,-0.2975,207.908037971,0.0266932130397,0.467672321503,177.635074607,66.9108479088,0.597353754714,0.189733226986,0.0400022118185,0.407054815138,-19.3525099909,-0.3811,32107,1,24.0670818208,7.07689497107e-06,0.0,0.0,1856,17.2662200928,1.97310667187,Inst.40E09.04Z.spec,60417.2931899
0.0,0.1678,-0.0295,153.809101251,0.0400793201943,0.377557731991,171.638627289,0.386053436895,0.90594314482,0.693884699971,0.0264585079156,-0.00811792560329,-19.3578224718,2.3557,32208,0,23.7618948517,2.53480318325e-06,0.0,0.0,1857,22.4682807922,0.381691363764,Inst.25E09.02Z.spec,60066.1461591
2.915,-0.112,-0.0232,153.809101251,0.0400793201943,0.377557731991,171.638627289,0.386053436895,0.90594314482,0.693884699971,0.0264585079156,-0.00811792560329,-19.3578224718,9.0052,32208,1,22.3059613999,2.53480318325e-06,0.0,0.0,1857,22.4682807922,0.381691363764,Inst.25E09.02Z.spec,60069.0611591
2.95,-0.0804,-0.0773,153.809101251,0.0400793201943,0.377557731991,171.638627289,0.386053436895,0.90594314482,0.693884699971,0.0264585079156,-0.00811792560329,-19.3578224718,-6.3364,32208,2,22.6875883433,2.53480318325e-06,0.0,0.0,1857,22.4682807922,0.381691363764,Inst.25E09.02Z.spec,60069.0961591
3.28,-0.0388,0.0942,153.809101251,0.0400793201943,0.377557731991,171.638627289,0.386053436895,0.90594314482,0.693884699971,0.0264585079156,-0.00811792560329,-19.3578224718,-2.5806,32208,3,23.6628930742,2.53480318325e-06,0.0,0.0,1857,22.4682807922,0.381691363764,Inst.25E09.02Z.spec,60069.4261591
12.448,0.2102,-0.3772,224.661741052,0.0762099982416,0.3714909678,197.854739439,270.827952729,0.578251387726,0.323661846629,-0.0682342880167,0.0990550111303,-19.110726897,-1.6904,32257,0,22.6074466914,6.13321914644e-06,0.0,0.0,1859,19.8258495331,0.889833224761,Burst.62E09.04Z.spec,60339.0908706
0.0,-0.5238,0.4081,224.661741052,0.0762099982416,0.3714909678,197.854739439,270.827952729,0.578251387726,0.323661846629,-0.0682342880167,0.0990550111303,-19.110726897,14.2413,32257,1,20.2935463136,6.13321914644e-06,0.0,0.0,1859,19.8258495331,0.889833224761,Burst.62E09.04Z.spec,60326.6428706
0.0,0.0894,-1.1803,237.503963764,0.0332293692704,0.216545391043,269.664188908,82.2686135061,0.891808669733,0.318577353926,0.0401395522037,-0.163580561697,-19.0809952968,3.2193,32306,0,23.6251825302,2.0429694041e-06,0.0,0.0,1860,18.9954109192,1.11813017762,Burst.62E09.04Z.spec,59900.5314812
22.656,-0.6068,0.5072,237.503963764,0.0332293692704,0.216545391043,269.664188908,82.2686135061,0.891808669733,0.318577353926,0.0401395522037,-0.163580561697,-19.0809952968,-4.3979,32306,1,23.286472779,2.0429694041e-06,0.0,0.0,1860,18.9954109192,1.11813017762,Burst.62E09.04Z.spec,59923.1874812
37.879,0.0549,0.4636,246.139578056,0.0308386556607,0.385786197863,352.36426316,210.123629589,0.635469117647,0.260926251678,-0.054250176941,-0.386943976739,-19.7009756615,-0.6135,32312,0,23.3828565906,8.38043680734e-06,0.0,0.0,1861,18.9923801422,0.989343614305,Inst.25E09.02Z.spec,59924.5667281
0.0,-0.6631,-1.0823,246.139578056,0.0308386556607,0.385786197863,352.36426316,210.123629589,0.635469117647,0.260926251678,-0.054250176941,-0.386943976739,-19.7009756615,6.1486,32312,1,20.8804524064,8.38043680734e-06,0.0,0.0,1861,18.9923801422,0.989343614305,Inst.25E09.02Z.spec,59886.6877281
33.072,0.63,0.2362,255.568822445,0.0289239977521,0.222479933764,98.0355069352,187.033998048,0.812551878227,0.377477664951,-0.183421980021,-0.0956534588867,-19.6500612117,-2.2002,32344,0,23.1406063157,4.35144984167e-06,0.0,0.0,1862,19.0417194366,0.885651975064,Inst.50E09.04Z.spec,60488.5112158
0.0,-0.8558,-0.6829,255.568822445,0.0289239977521,0.222479933764,98.0355069352,187.033998048,0.812551878227,0.377477664951,-0.183421980021,-0.0956534588867,-19.6500612117,6.6919,32344,1,21.9328881103,4.35144984167e-06,0.0,0.0,1862,19.0417194366,0.885651975064,Inst.50E09.04Z.spec,60455.4392158
0.0,0.682,0.3643,183.58850326,0.07288037158,0.0995427526093,188.87865951,32.9845031223,0.857411472028,0.368897313434,0.190769666036,0.102985211966,-19.7167176871,2.3498,32359,0,23.1774826723,4.04727813165e-06,0.0,0.0,1863,20.8382606506,1.01058356629,Inst.40E09.04Z.spec,60418.142943
19.166,-0.262,-0.1581,183.58850326,0.07288037158,0.0995427526093,188.87865951,32.9845031223,0.857411472028,0.368897313434,0.190769666036,0.102985211966,-19.7167176871,-2.2379,32359,1,23.2304582303,4.04727813165e-06,0.0,0.0,1863,20.8382606506,1.01058356629,Inst.40E09.04Z.spec,60437.308943
0.0,0.1587,0.3581,191.720332378,0.0402492097826,0.471489492175,25.4915269447,33.3052569102,0.600872881744,0.426586653703,-0.0140341502908,0.13260078432,-19.480366064,2.4697,32364,0,21.9258236561,7.8475076354e-06,0.0,0.0,1864,18.1875991821,1.02756806009,Const.32E09.02Z.spec,60484.5437949
12.99,0.0287,-0.0983,191.720332378,0.0402492097826,0.471489492175,25.4915269447,33.3052569102,0.600872881744,0.426586653703,-0.0140341502908,0.13260078432,-19.480366064,-0.3782,32364,1,23.9631303492,7.8475076354e-06,0.0,0.0,1864,18.1875991821,1.02756806009,Const.32E09.02Z.spec,60497.5337949
26.939,-0.3451,-0.4451,233.12877978,0.0761318273861,0.142685567646,262.542559682,170.086065987,0.874707299462,0.383092259222,0.126159981093,0.160561194407,-19.2283892526,-2.5281,32435,0,23.6589376359,2.45584873626e-06,0.0,0.0,1865,18.9440307617,1.30690496205,Inst.20E09.04Z.spec,60060.4756914
0.0,0.7095,0.6578,233.12877978,0.0761318273861,0.142685567646,262.542559682,170.086065987,0.874707299462,0.383092259222,0.126159981093,0.160561194407,-19.2283892526,5.411,32435,1,22.8327294226,2.45584873626e-06,0.0,0.0,1865,18.9440307617,1.30690496205,Inst.20E09.04Z.spec,60033.5366914
0.0,0.5935,0.7097,162.187245658,0.0365823085551,0.203910975154,98.7645457283,215.011539528,0.418285474874,0.125535663332,0.264772230151,0.282793804473,-19.3518714324,2.1697,32439,0,21.2486154274,1.67575247667e-05,0.0,0.0,1866,19.1310005188,1.76085606143,Burst.32E09.02Z.spec,60283.2450184
9.092,-0.0913,-0.0812,162.187245658,0.0365823085551,0.203910975154,98.7645457283,215.011539528,0.418285474874,0.125535663332,0.264772230151,0.282793804473,-19.3518714324,-0.3128,32439,1,23.3514477889,1.67575247667e-05,0.0,0.0,1866,19.1310005188,1.76085606143,Burst.32E09.02Z.spec,60292.3370184
0.0,1.6712,-0.495,254.95010021,0.0667799787237,0.431255479818,3.83581709774,280.041749385,0.881229520424,0.248369214618,0.472934512498,-0.179862256872,-19.3729114336,2.4417,32454,0,23.5820398009,2.75398463581e-06,0.0,0.0,1867,18.7011108398,1.74445005339,Burst.32E09.02Z.spec,60447.6731015
56.189,-0.578,0.5001,254.95010021,0.0667799787237,0.431255479818,3.83581709774,280.041749385,0.881229520424,0.248369214618,0.472934512498,-0.179862256872,-19.3729114336,-2.027,32454,1,23.7841361872,2.75398463581e-06,0.0,0.0,1867,18.7011108398,1.74445005339,Burst.32E09.02Z.spec,60503.8621015
0.0,0.2095,-0.0317,99.4515349021,0.0327437854555,0.27744214814,160.323409391,138.562418673,0.6247704805,0.273426424258,0.0558709568311,0.00347442216239,-18.8671212564,2.4525,32485,0,22.6578830988,4.05374131945e-06,0.0,0.0,1868,21.6311893463,0.400690260561,Inst.32E09.02Z.spec,60351.4246538
1.08,-0.0863,-0.0353,99.4515349021,0.0327437854555,0.27744214814,160.323409391,138.562418673,0.6247704805,0.273426424258,0.0558709568311,0.00347442216239,-18.8671212564,-1.8065,32485,1,22.9898107242,4.05374131945e-06,0.0,0.0,1868,21.6311893463,0.400690260561,Inst.32E09.02Z.spec,60352.5046538
0.0,-0.3069,0.9778,170.823543236,0.0634565919658,0.3370269064,271.521861008,65.6016817389,0.690267620555,0.140845626575,-0.204550544807,0.297835222954,-19.1837216955,2.0928,32555,0,22.905171659,4.24415140946e-06,0.0,0.0,1869,18.049200058,1.97046156111,Burst.62E09.04Z.spec,60075.7496655
10.674,0.2058,-0.1739,170.823543236,0.0634565919658,0.3370269064,271.521861008,65.6016817389,0.690267620555,0.140845626575,-0.204550544807,0.297835222954,-19.1837216955,-0.6789,32555,1,24.127476454,4.24415140946e-06,0.0,0.0,1869,18.049200058,1.97046156111,Burst.62E09.04Z.spec,60086.4236655
11.038,-0.2634,-0.0871,178.250264987,0.0545284409075,0.111911343819,324.5013383,237.23786226,0.723032136335,0.347570060582,0.144279255438,0.0460964139942,-19.4298785276,-1.8095,32571,0,23.0359574956,4.74710315609e-06,0.0,0.0,1870,19.1485004425,1.05072625772,Inst.25E09.02Z.spec,59906.267695
0.0,0.5397,0.2311,178.250264987,0.0545284409075,0.111911343819,324.5013383,237.23786226,0.723032136335,0.347570060582,0.144279255438,0.0460964139942,-19.4298785276,3.7856,32571,1,22.2345171568,4.74710315609e-06,0.0,0.0,1870,19.1485004425,1.05072625772,Inst.25E09.02Z.spec,59895.229695
0.0,-0.9634,-0.9138,237.931023876,0.0443349081589,0.276152827035,333.003213397,88.5336748115,0.635019671499,0.235429554164,-0.293886178198,-0.293380884854,-19.7562663791,5.2853,32598,0,20.9870705305,8.83362217406e-06,0.0,0.0,1871,19.0866794586,1.13489496362,Exp.80E09.04Z.spec,60476.6413118
35.596,0.3251,0.3758,237.931023876,0.0443349081589,0.276152827035,333.003213397,88.5336748115,0.635019671499,0.235429554164,-0.293886178198,-0.293380884854,-19.7562663791,-0.8375,32598,1,22.9872825998,8.83362217406e-06,0.0,0.0,1871,19.0866794586,1.13489496362,Exp.80E09.04Z.spec,60512.2373118
0.0,-1.136,-0.022,237.931023876,0.0443349081589,0.276152827035,333.003213397,88.5336748115,0.60777128259,0.235429554164,-0.228999254993,-0.078239851904,-19.0622770213,4.4267,32604,0,21.7413658777,5.19202594718e-06,0.0,0.0,1872,19.1795406342,1.39868320101,Inst.50E09.04Z.spec,60220.4141572
21.84,0.5485,0.3649,237.931023876,0.0443349081589,0.276152827035,333.003213397,88.5336748115,0.60777128259,0.235429554164,-0.228999254993,-0.078239851904,-19.0622770213,-1.8722,32604,1,22.6756855019,5.19202594718e-06,0.0,0.0,1872,19.1795406342,1.39868320101,Inst.50E09.04Z.spec,60242.2541572
0.0,-0.1859,0.1374,169.136253922,0.0262358449527,0.511408709633,123.272346666,358.590980158,0.649116952556,0.476894788489,-0.0344081518088,0.00264448210864,-19.1636039141,2.4825,32723,0,22.4775273111,4.84843831254e-06,0.0,0.0,1873,20.8427906036,1.16194661401,Inst.40E09.04Z.spec,59829.4503076
2.131,-0.1066,-0.1501,169.136253922,0.0262358449527,0.511408709633,123.272346666,358.590980158,0.649116952556,0.476894788489,-0.0344081518088,0.00264448210864,-19.1636039141,-4.0159,32723,1,21.9552932293,4.84843831254e-06,0.0,0.0,1873,20.8427906036,1.16194661401,Inst.40E09.04Z.spec,59831.5813076
4.003,0.1212,0.058,169.136253922,0.0262358449527,0.511408709633,123.272346666,358.590980158,0.649116952556,0.476894788489,-0.0344081518088,0.00264448210864,-19.1636039141,-1.0685,32723,2,23.3928141378,4.84843831254e-06,0.0,0.0,1873,20.8427906036,1.16194661401,Inst.40E09.04Z.spec,59833.4533076
2.007,0.0101,-0.1853,169.136253922,0.0262358449527,0.511408709633,123.272346666,358.590980158,0.649116952556,0.476894788489,-0.0344081518088,0.00264448210864,-19.1636039141,5.45,32723,3,21.6237591984,4.84843831254e-06,0.0,0.0,1873,20.8427906036,1.16194661401,Inst.40E09.04Z.spec,59831.4573076
0.0,0.5464,0.1138,150.288432885,0.0299478539988,0.00155949915388,351.194682056,200.331796933,0.879761635014,0.233165348042,0.0951544550852,0.0149389249406,-19.4082521174,4.473,32749,0,22.8825884963,2.85696039823e-06,0.0,0.0,1874,20.5974693298,0.795157438346,Burst.32E09.02Z.spec,60556.7311869
3.527,-0.3573,-0.0369,150.288432885,0.0299478539988,0.00155949915388,351.194682056,200.331796933,0.879761635014,0.233165348042,0.0951544550852,0.0149389249406,-19.4082521174,-4.7895,32749,1,22.8083602978,2.85696039823e-06,0.0,0.0,1874,20.5974693298,0.795157438346,Burst.32E09.02Z.spec,60560.2581869
0.0,0.6088,-0.2717,176.060527878,0.0696330920076,0.275226544548,358.611963472,106.330369227,0.824978964933,0.326988399058,0.160468468594,-0.0592297262691,-19.3664895775,2.9323,32787,0,23.1644208061,3.2269806849e-06,0.0,0.0,1875,19.7826194763,0.559907378739,Inst.25E09.02Z.spec,59995.4622635
11.616,-0.2999,0.1357,176.060527878,0.0696330920076,0.275226544548,358.611963472,106.330369227,0.824978964933,0.326988399058,0.160468468594,-0.0592297262691,-19.3664895775,-3.0317,32787,1,23.1282262476,3.2269806849e-06,0.0,0.0,1875,19.7826194763,0.559907378739,Inst.25E09.02Z.spec,60007.0782635
0.0,-0.2511,-0.3239,173.928095178,0.0665333544257,0.0798597987941,54.009686321,92.3803037957,0.525116353017,0.359586706532,-0.116092510656,-0.105192931987,-19.6216557682,2.3684,32824,0,21.4704003231,1.24198934426e-05,0.0,0.0,1876,21.0301609039,0.840435098548,Burst.32E09.02Z.spec,60276.6330642
11.284,0.072,0.0579,173.928095178,0.0665333544257,0.0798597987941,54.009686321,92.3803037957,0.525116353017,0.359586706532,-0.116092510656,-0.105192931987,-19.6216557682,-0.6092,32824,1,22.9446382175,1.24198934426e-05,0.0,0.0,1876,21.0301609039,0.840435098548,Burst.32E09.02Z.spec,60287.9170642
0.0,0.9465,1.3223,211.87776653,0.0475859501032,0.180844068177,191.379825847,212.066893881,0.595724160188,0.147579364749,0.276879110354,0.585582280655,-19.5488789245,2.2113,32828,0,21.9545004111,8.53685291186e-06,0.0,0.0,1877,16.9294605255,3.75749417502,Inst.50E09.04Z.spec,60133.4160667
30.351,-0.0907,-0.26,211.87776653,0.0475859501032,0.180844068177,191.379825847,212.066893881,0.595724160188,0.147579364749,0.276879110354,0.585582280655,-19.5488789245,-0.401,32828,1,23.8082586443,8.53685291186e-06,0.0,0.0,1877,16.9294605255,3.75749417502,Inst.50E09.04Z.spec,60163.7670667
0.0,-0.5893,0.7624,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.660750240772,0.23267318223,0.0352305626708,0.0511291137598,-19.21632509,2.4055,32871,0,22.5281989993,4.87170008736e-06,0.0,0.0,1878,18.0153999329,0.85836389505,Inst.25E09.04Z.spec,59929.4974127
10.9,-0.4206,-0.456,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.660750240772,0.23267318223,0.0352305626708,0.0511291137598,-19.21632509,-0.9543,32871,1,23.5320000928,4.87170008736e-06,0.0,0.0,1878,18.0153999329,0.85836389505,Inst.25E09.04Z.spec,59940.3974127
0.861,0.7692,-0.5423,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.660750240772,0.23267318223,0.0352305626708,0.0511291137598,-19.21632509,2.4922,32871,2,22.4897551732,4.87170008736e-06,0.0,0.0,1878,18.0153999329,0.85836389505,Inst.25E09.04Z.spec,59930.3584127
7.153,0.5191,0.5238,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.660750240772,0.23267318223,0.0352305626708,0.0511291137598,-19.21632509,-1.3857,32871,3,23.12703936,4.87170008736e-06,0.0,0.0,1878,18.0153999329,0.85836389505,Inst.25E09.04Z.spec,59936.6504127
0.0,1.08,-0.869,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.759900188027,0.23267318223,0.306353618607,-0.189966467849,-19.6349744946,1.7611,32876,0,23.1016952845,5.06889539864e-06,0.0,0.0,1879,17.9859008789,1.49832172203,Inst.16E09.04Z.spec,59949.2885857
31.786,-0.5606,-0.0821,219.471996707,0.0459641550001,0.52072043547,316.784099944,313.160710561,0.759900188027,0.23267318223,0.306353618607,-0.189966467849,-19.6349744946,-1.8575,32876,1,23.0438332711,5.06889539864e-06,0.0,0.0,1879,17.9859008789,1.49832172203,Inst.16E09.04Z.spec,59981.0745857
0.0,0.1767,-0.2766,225.232885295,0.0910556147745,0.0601322329791,58.0476541768,313.186974649,0.640794500153,0.545119076064,0.0559112219583,-0.102013034658,-19.4425891075,2.1527,32885,0,22.3067910087,6.47133641141e-06,0.0,0.0,1880,19.6566104889,0.932413093828,Burst.32E09.02Z.spec,59881.895043
21.646,-0.0356,0.0649,225.232885295,0.0910556147745,0.0601322329791,58.0476541768,313.186974649,0.640794500153,0.545119076064,0.0559112219583,-0.102013034658,-19.4425891075,-0.7408,32885,1,23.4649973516,6.47133641141e-06,0.0,0.0,1880,19.6566104889,0.932413093828,Burst.32E09.02Z.spec,59903.541043
0.0,-0.0892,-0.0196,180.026902529,0.114317660692,0.281837986718,187.567334253,332.172593393,0.523924110809,0.483924122389,-0.0218573458221,-0.0164097491461,-19.2468357318,2.3672,32905,0,21.8392249687,8.84277121484e-06,0.0,0.0,1881,21.7668800354,0.509031502603,Burst.50E09.04Z.spec,60271.7217349
2.825,0.0189,0.0256,180.026902529,0.114317660692,0.281837986718,187.567334253,332.172593393,0.523924110809,0.483924122389,-0.0218573458221,-0.0164097491461,-19.2468357318,-0.8881,32905,1,22.9036576739,8.84277121484e-06,0.0,0.0,1881,21.7668800354,0.509031502603,Burst.50E09.04Z.spec,60274.5467349
0.0,-1.0464,-0.0088,242.250063485,0.046807234851,0.439460249941,318.056923323,162.535056593,0.701231007638,0.332676825866,-0.206950381275,-0.175510625482,-19.3468986031,3.0343,32947,0,22.4127025736,4.74399034843e-06,0.0,0.0,1882,19.1850700378,1.21701341098,Inst.50E09.04Z.spec,60201.114769
34.476,0.2966,0.3092,242.250063485,0.046807234851,0.439460249941,318.056923323,162.535056593,0.701231007638,0.332676825866,-0.206950381275,-0.175510625482,-19.3468986031,-0.6327,32947,1,24.1148542802,4.74399034843e-06,0.0,0.0,1882,19.1850700378,1.21701341098,Inst.50E09.04Z.spec,60235.590769
0.0,-0.5329,0.0638,139.27750179,0.0447948053768,0.278147951209,180.358648362,254.865213631,0.620677753561,0.245037254748,-0.227246572215,0.0418874717528,-19.4158555882,2.1022,32968,0,22.2565865729,6.82909498752e-06,0.0,0.0,1883,21.1862602234,0.645300988266,Burst.62E09.04Z.spec,60193.2109431
7.394,0.09,-0.0229,139.27750179,0.0447948053768,0.278147951209,180.358648362,254.865213631,0.620677753561,0.245037254748,-0.227246572215,0.0418874717528,-19.4158555882,-0.4854,32968,1,23.8480222223,6.82909498752e-06,0.0,0.0,1883,21.1862602234,0.645300988266,Burst.62E09.04Z.spec,60200.6049431
0.0,-0.2095,0.132,284.710266125,0.0567953776895,0.215414844803,216.69667051,296.315553216,0.674901398767,0.61897937009,-0.0744623052627,0.0429526201234,-19.5243109191,3.2233,33047,0,21.9927243053,6.14006248032e-06,0.0,0.0,1884,19.8424396515,1.32876548955,Burst.62E09.04Z.spec,60393.6016362
26.029,0.0595,-0.0393,284.710266125,0.0567953776895,0.215414844803,216.69667051,296.315553216,0.674901398767,0.61897937009,-0.0744623052627,0.0429526201234,-19.5243109191,-0.7186,33047,1,23.6222580936,6.14006248032e-06,0.0,0.0,1884,19.8424396515,1.32876548955,Burst.62E09.04Z.spec,60419.6306362
