obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
2168707,2,-37.1926958342,19.689374,24.3570661246,43.7323788121,21.28092,21.00092,0.478275,1.446574,120.984335625,-43.6812709767,1447,94.0409380135,-26.9236878637,94.8068006573,-27.0845744125
2168708,2,-37.2355530773,19.693545,26.3781747469,44.7311588405,21.294844,21.014844,0.478275,1.420902,124.019808728,-43.5752737846,1564,92.1208418505,-24.4157942986,92.8431978805,-23.7040088297
2168709,2,-37.2777800668,19.69769,23.2352147617,46.7546738856,21.321899,21.041899,0.478275,1.372827,122.318983513,-43.4684171559,1431,90.9908544869,-27.4389488088,90.3985306682,-28.5837184835
2168710,2,-37.319835169,19.701856,19.7681898476,48.5141126829,21.344193,21.064193,0.478275,1.334905,120.458532257,-43.3620761891,1305,89.9551759765,-30.452764107,88.4900929379,-29.8541950984
2168736,2,-38.3121407744,19.814718,22.3214043743,48.0520795169,21.338448,21.058448,0.478275,1.344537,116.161864455,-40.3773098511,1220,95.3622932807,-32.459147714,95.7974230804,-31.753091823
2168737,2,-38.3434815657,19.818915,24.3964283251,49.5724803221,21.357063,21.077063,0.478275,1.313673,119.316570075,-40.2632339541,1323,93.1078762442,-29.9663229389,93.813955231,-28.8901363123
2168739,2,-38.4049599372,19.827308,26.8921178891,51.0454402218,21.374311,21.094311,0.478275,1.285937,122.459931131,-40.0347383854,1431,90.9908544869,-27.4389488088,90.0775460331,-26.7271060441
2168740,2,-38.4349256298,19.831488,30.5118360557,49.3333850341,21.35419,21.07419,0.478275,1.318371,124.183388179,-39.9198030517,1564,92.1208418505,-24.4157942986,93.0527314676,-23.9022522268
2168741,2,-38.4647194352,19.835696,27.9915093064,48.5717522371,21.344904,21.064904,0.478275,1.333721,121.156222964,-39.80538338,1447,94.0409380135,-26.9236878637,95.3693414848,-26.4998709826
2168839,2,-39.2423950505,20.277765,38.2835501804,66.9225590911,21.514656,21.234656,0.478275,1.086987,125.997143375,-26.8516670688,1542,89.0888637902,-24.8893439163,90.5086853748,-24.4179142424
2170832,2,-3.27559971476,63.055787,149.550693488,43.9223716169,20.593397,20.648212,0.448618,1.441586,126.772756342,-44.864600711,1220,95.3622932807,-32.459147714,97.0567055611,-32.9305773878
2170875,2,-8.78854232373,63.270356,156.286671806,49.873684235,21.05418,20.77418,0.448618,1.307834,126.744624114,-40.2522904602,1220,95.3622932807,-32.459147714,95.6764178833,-31.2791984307
2170929,2,-15.5622212651,63.543463,163.158899488,54.7867400324,21.414739,21.134739,0.448618,1.223976,128.390846451,-33.7173057363,1234,98.5356773248,-31.8503800566,98.1769670021,-30.6235628257
2170965,2,-19.7182279279,63.718252,161.92824344,65.2002479589,21.503237,21.223237,0.448618,1.101591,124.889787844,-29.2469171314,1212,92.1411245564,-32.9919984634,90.9292840507,-33.1350660249
2170995,2,-23.3028237815,63.875163,166.002947392,69.6307587013,21.530847,21.250847,0.448618,1.066703,124.841773981,-25.0890197079,1212,92.1411245564,-32.9919984634,91.4200999489,-33.278477361
2182654,2,-2.7600522907,33.381586,169.130494812,51.8614467136,21.102086,21.013028,0.557229,1.271428,57.7968311049,-41.9669812537,1333,96.2172036068,-29.4075744971,96.1066436271,-28.0063489133
2182655,2,-2.6269541949,33.377311,167.598348372,54.7575191849,21.141208,21.052121,0.557229,1.224417,60.2722952588,-41.8856212468,1323,93.1078762442,-29.9663229389,93.4878996479,-29.4844654332
2182656,2,-2.49385609909,33.373035,166.018073477,57.6627016851,21.176955,21.087841,0.557229,1.183555,62.770792316,-41.8038601694,1305,89.9551759765,-30.452764107,90.7144695677,-29.8919530171
2182657,2,-2.35932560879,33.368712,171.910829809,53.5426194761,21.110448,21.021305,0.557229,1.243322,57.8089205144,-41.7216980216,1447,94.0409380135,-26.9236878637,93.2560541127,-26.4865783617
2182658,2,-2.22634210454,33.364437,173.036921059,50.9343437053,21.065122,20.975951,0.557229,1.287959,55.3143195702,-41.6382753666,1464,97.0530344383,-26.341505448,95.9204366779,-25.1399556559
2182663,2,-1.56383100603,33.343129,175.792103209,52.5324375875,21.065555,20.976245,0.557229,1.259929,55.2444187192,-41.2214485707,1568,95.1401002477,-23.8813965631,93.8312493265,-23.4940770936
2182664,2,-1.43101938912,33.338853,175.082609571,55.4520586241,21.106838,21.017499,0.557229,1.214108,57.8243903749,-41.1372810706,1564,92.1208418505,-24.4157942986,93.2514422989,-24.4516614566
2182682,2,0.998207070677,33.260476,170.152995293,53.0191079387,21.031145,20.941292,0.557229,1.251825,55.4132120856,-39.5265821169,1365,99.2852207124,-28.7786387254,98.5743888864,-28.8985014961
2182683,2,1.13027384245,33.256203,168.59632626,55.9106540434,21.07561,20.985729,0.557229,1.207492,57.8709145478,-39.4356537148,1333,96.2172036068,-29.4075744971,96.4474656466,-28.1413377699
2182684,2,1.26234061423,33.25193,166.975600545,58.8068411062,21.11627,21.02636,0.557229,1.169011,60.3496445611,-39.3443815381,1323,93.1078762442,-29.9663229389,92.7732228465,-29.6795575625
2182692,2,2.42962753025,33.214107,173.862438651,55.8428731362,21.057714,20.967556,0.557229,1.208461,55.408685719,-38.5232757219,1464,97.0530344383,-26.341505448,95.6495466575,-25.8064774589
2182693,2,2.56123593579,33.209836,172.734513935,58.7336171,21.099396,21.009211,0.557229,1.169917,57.9126831711,-38.4290241646,1447,94.0409380135,-26.9236878637,93.4222973296,-28.304745333
2182700,2,3.50747573445,33.179089,165.323992404,63.9071395111,21.163834,21.073446,0.557229,1.113486,62.8935771715,-37.7604970092,1305,89.9551759765,-30.452764107,90.2310047933,-30.4458313177
2182702,2,3.78547485665,33.170042,176.79437828,60.9775490088,21.113857,21.023411,0.557229,1.143605,57.9440239625,-37.5374445396,1564,92.1208418505,-24.4157942986,90.560854856,-24.5054621935
2184619,2,-31.9381571909,8.751162,141.404666035,44.8433439768,21.296384,21.016384,0.988852,1.418101,77.1853791175,-45.057171826,1234,98.5356773248,-31.8503800566,98.7425529471,-32.4283798804
2184620,2,-31.8158307016,8.748342,144.535651203,43.5985931669,21.279026,20.999026,0.988852,1.450119,76.2748918852,-45.0019959903,1365,99.2852207124,-28.7786387254,99.1084606188,-28.1535417709
2184622,2,-31.5704901737,8.742697,143.113398068,46.6236384379,21.320194,21.040194,0.988852,1.375789,79.0047493001,-44.8896962625,1333,96.2172036068,-29.4075744971,96.4236567753,-30.4167823574
2184642,2,-29.0498769456,8.685322,138.656989633,53.489105218,21.401257,21.121257,0.988852,1.244181,82.7536694495,-43.6443724947,1212,92.1411245564,-32.9919984634,91.0625591819,-32.4660232075
2184649,2,-28.1642560817,8.665414,140.762781417,51.6796472052,21.381502,21.101502,0.988852,1.27461,80.0555538964,-43.1707082855,1220,95.3622932807,-32.459147714,94.9833202138,-31.745299597
2184650,2,-28.0383772541,8.662595,142.615612335,49.0659283354,21.350953,21.070953,0.988852,1.323694,77.3361243134,-43.1003490683,1234,98.5356773248,-31.8503800566,98.2465101279,-30.4713852353
2184654,2,-27.5252362528,8.651124,146.334566792,48.308535426,21.341646,21.061646,0.988852,1.339164,76.450618041,-42.8210321431,1365,99.2852207124,-28.7786387254,99.1656592437,-30.1037182182
2184655,2,-27.3989563547,8.648307,144.861950667,51.2106812499,21.376198,21.096198,0.988852,1.282952,79.1737718497,-42.7443130944,1333,96.2172036068,-29.4075744971,95.908609065,-28.1781216603
2184656,2,-27.2720462031,8.645479,148.638200903,49.8568392758,21.360452,21.080452,0.988852,1.308158,78.2708476603,-42.6728652573,1464,97.0530344383,-26.341505448,96.7245395304,-26.5392331831
2184664,2,-26.1389075717,8.620324,142.132379731,58.1024467928,21.446651,21.166651,0.988852,1.177867,84.6784638664,-42.0180317933,1305,89.9551759765,-30.452764107,89.7770503791,-29.9517698109
2184665,2,-26.0102785467,8.617478,148.103459393,53.9902714014,21.406531,21.126531,0.988852,1.236224,81.0373743741,-41.9410835614,1447,94.0409380135,-26.9236878637,93.8683329572,-26.8327021658
2184666,2,-25.8829673246,8.614665,146.980863185,56.8866876474,21.435367,21.155367,0.988852,1.193902,83.7650545494,-41.8644791042,1431,90.9908544869,-27.4389488088,89.3282160534,-27.6935139572
2184687,2,-23.0881364957,8.553425,148.259934167,57.1668640092,21.43801,21.15801,0.988852,1.19012,81.1543150601,-40.1254376044,1447,94.0409380135,-26.9236878637,92.1785256003,-27.0346697886
2184688,2,-22.9591064002,8.550621,147.138884945,60.070327636,21.463911,21.183911,0.988852,1.153886,83.8808493198,-40.0372021039,1431,90.9908544869,-27.4389488088,91.5951861782,-27.4419281893
2184689,2,-22.8265239665,8.547741,141.615113434,61.6692809549,21.477037,21.197037,0.988852,1.136078,84.8023946375,-39.9529200123,1305,89.9551759765,-30.452764107,90.8848852512,-31.2282051869
2184695,2,-22.0260446309,8.530394,152.331544146,59.2641760183,21.456989,21.176989,0.988852,1.163425,82.882928728,-39.4211578826,1564,92.1208418505,-24.4157942986,92.519584896,-25.5607931564
2184697,2,-21.7620829747,8.524688,146.125551788,64.1245196986,21.495656,21.215656,0.988852,1.111428,86.6594081473,-39.2473224876,1413,87.901867126,-27.8835640578,88.0182866762,-26.8612927598
2184717,2,-19.0222560941,8.465889,153.230973293,59.6316138523,21.460169,21.180169,0.988852,1.15903,80.2402181938,-37.3922570343,1568,95.1401002477,-23.8813965631,95.8657079492,-24.5671124523
2184718,2,-18.8912779422,8.463096,152.735192913,62.6244015994,21.484499,21.204499,0.988852,1.126114,83.0080627105,-37.2472414163,1564,92.1208418505,-24.4157942986,92.1305319924,-25.3320684046
2184719,2,-18.7602424944,8.460304,152.387923193,65.5244274794,21.505454,21.225454,0.988852,1.098737,85.7661669447,-37.1531617464,1542,89.0888637902,-24.8893439163,89.6349635909,-24.1877570961
2184751,2,-14.4338381834,8.368931,152.749516858,70.0656909636,21.533249,21.253249,0.988852,1.063736,85.9303766488,-33.9184712182,1542,89.0888637902,-24.8893439163,89.8528097872,-25.1922667025
2184794,2,-8.45651328145,8.244937,154.863444643,76.0269157515,21.549966,21.269966,0.988852,1.030494,86.1451785262,-29.1821156047,1542,89.0888637902,-24.8893439163,87.9904742998,-25.6044525404
2184834,2,-2.82170254946,8.12993,146.961153437,83.8313457663,21.554815,21.315465,0.988852,1.005824,87.3099444279,-24.2745029063,1413,87.901867126,-27.8835640578,88.5824288507,-27.0362740704
2189282,2,-24.5919788206,16.05994,183.057265347,44.4209021945,21.290559,21.010559,0.212684,1.428732,127.784141442,-45.6620433703,1323,93.1078762442,-29.9663229389,93.2447137698,-30.1117396273
2189313,2,-27.8657450704,16.207521,11.4521085217,50.9010548574,21.372654,21.092654,0.212684,1.288567,125.088718791,-44.5997796181,1212,92.1411245564,-32.9919984634,94.1447600623,-32.8825635246
2189314,2,-27.9492250212,16.21149,15.360597417,49.6620909212,21.358133,21.078133,0.212684,1.311927,127.880799422,-44.5615060374,1323,93.1078762442,-29.9663229389,93.6166684553,-29.9632862626
2189315,2,-28.0321320141,16.215441,16.8105817091,47.0424132903,21.325623,21.045623,0.212684,1.366389,127.745294904,-44.5225449073,1333,96.2172036068,-29.4075744971,94.8355655977,-28.5745511588
2189316,2,-28.1145233451,16.219382,20.0939163541,45.6389531711,21.307172,21.027172,0.212684,1.398707,130.458135472,-44.4832400026,1464,97.0530344383,-26.341505448,96.2573069912,-24.9049283683
2189320,2,-28.4409946967,16.235108,18.9234781702,48.9372420146,21.349386,21.069386,0.212684,1.326281,130.662853292,-44.3219523833,1447,94.0409380135,-26.9236878637,93.0916102038,-28.1093094291
2189321,2,-28.5224692952,16.239062,17.8069553149,51.8275276121,21.383159,21.103159,0.212684,1.272019,130.74719268,-44.2804129431,1431,90.9908544869,-27.4389488088,90.4113778006,-27.9862953905
2189322,2,-28.6036574148,16.243016,16.7060169115,54.727095126,21.414131,21.134131,0.212684,1.224876,130.720664734,-44.2381859536,1413,87.901867126,-27.8835640578,88.524154254,-29.3754315648
2189328,2,-29.0868327234,16.266807,20.8380739385,53.7265389283,21.403766,21.123766,0.212684,1.240386,133.558868468,-43.9738805227,1542,89.0888637902,-24.8893439163,90.8339071969,-24.7574490318
2189334,2,-29.5584342846,16.290485,21.4395650318,51.7983640604,21.382833,21.102833,0.212684,1.272528,133.539101424,-43.693417682,1564,92.1208418505,-24.4157942986,91.5277925837,-23.9855602902
2189343,2,-30.2546925972,16.326355,16.1579254847,50.8796262359,21.372407,21.092407,0.212684,1.288959,127.827686235,-43.2411820943,1333,96.2172036068,-29.4075744971,97.5478038144,-28.8611446479
2189344,2,-30.3304949135,16.33033,19.8931519427,49.5319149102,21.356577,21.076577,0.212684,1.314465,130.548662804,-43.1848030473,1464,97.0530344383,-26.341505448,97.932771677,-26.2752142311
2189347,2,-30.5548078903,16.342182,22.5089907564,50.8443320357,21.372,21.092,0.212684,1.289606,133.415972794,-43.0240310899,1568,95.1401002477,-23.8813965631,95.4215082086,-25.3690241823
2189348,2,-30.6294069952,16.34615,18.7062125743,52.8365635851,21.394262,21.114262,0.212684,1.254841,130.738884792,-42.9697719867,1447,94.0409380135,-26.9236878637,92.2603298582,-27.1678251802
2189349,2,-30.7035477339,16.350114,17.5844185072,55.7308025915,21.424193,21.144193,0.212684,1.210069,130.808441868,-42.9147680384,1431,90.9908544869,-27.4389488088,89.5741837645,-26.9706704029
2189350,2,-30.7775165853,16.354078,16.4831363292,58.6336932605,21.451432,21.171432,0.212684,1.171159,130.766730541,-42.8593630196,1413,87.901867126,-27.8835640578,86.9204036464,-27.5352630142
2189366,2,-32.3542391417,16.44266,195.799732119,59.9324739905,21.462742,21.182742,0.212684,1.15549,133.642692193,-41.5097036374,1542,89.0888637902,-24.8893439163,87.880761675,-25.4803498819
2189372,2,-32.7574868379,16.466752,196.419672453,58.0107162498,21.445816,21.165816,0.212684,1.179043,133.647505039,-41.1088623639,1564,92.1208418505,-24.4157942986,92.4559068209,-24.4950916574
2197125,2,31.4576747839,59.680575,215.582990757,84.6861415009,20.463067,20.508882,0.655478,1.004317,60.8196991363,-27.063661453,1413,87.901867126,-27.8835640578,88.6362307586,-26.8950972697
2197163,2,35.4796093226,59.50604,215.971685325,81.7507068291,20.413884,20.459234,0.655478,1.010455,58.4246782568,-23.0047138407,1431,90.9908544869,-27.4389488088,90.4299706355,-26.2104700003
2197164,2,35.6273178421,59.499284,181.076779432,82.2705514366,20.344633,20.389964,0.655478,1.00917,53.2857052007,-22.8602138848,1568,95.1401002477,-23.8813965631,95.3543988953,-23.7120875346
2197205,2,39.7177208374,59.297521,236.799044953,75.2154356263,17.238321,17.283114,0.655478,1.034242,58.4902246286,-17.7801981858,1431,90.9908544869,-27.4389488088,90.1871017302,-26.0020852502
2199976,2,-41.8506135255,1.829333,99.0700177645,45.9127124057,21.310828,21.030828,0.560258,1.392218,116.675005457,-34.7502340494,1413,87.901867126,-27.8835640578,87.236344007,-28.1262689799
2199977,2,-41.8644791042,1.827878,102.148462702,44.1416998609,21.286673,21.006673,0.560258,1.435889,117.763109605,-34.8109102799,1542,89.0888637902,-24.8893439163,88.5399216935,-26.3356039827
2200007,2,-42.0758432348,1.782341,94.101614244,50.3652247274,21.366441,21.086441,0.560258,1.298492,116.847064682,-36.5236530169,1413,87.901867126,-27.8835640578,88.6153582112,-27.3055642341
2200921,2,-37.5574407666,0.001751,154.006872739,68.6763256062,21.525384,21.245384,0.785404,1.073492,118.125333523,-37.294109364,1365,99.2852207124,-28.7786387254,98.5181708093,-29.6548630815
2200962,2,-35.46104549,0.00236,144.606354195,75.6111202796,21.559161,21.279161,0.785404,1.032386,116.439405211,-35.1942190448,1234,98.5356773248,-31.8503800566,98.1039163667,-31.9647424326
2200989,2,-33.7164462996,0.003408,144.125642604,79.5776497995,21.572438,21.292438,0.785404,1.016776,116.565856997,-33.3940429483,1234,98.5356773248,-31.8503800566,96.8314323056,-32.2983757567
2202521,2,-14.6544842303,12.346492,113.607446717,44.4752185935,21.291312,21.011312,0.569305,1.427352,132.202849254,-35.7829331793,1365,99.2852207124,-28.7786387254,99.577227864,-29.7081481564
2202522,2,-14.7679871695,12.350046,115.492535159,45.8263676659,21.309678,21.029678,0.569305,1.394256,134.236849427,-35.8307751552,1464,97.0530344383,-26.341505448,95.2900435694,-26.4723690084
2202559,2,-19.6230023423,12.506439,114.136000283,51.8965117307,21.383929,21.103929,0.569305,1.270818,129.097131525,-37.5242092145,1234,98.5356773248,-31.8503800566,98.0525178586,-32.2609616126
2202560,2,-19.7314632529,12.510043,118.121494706,50.7768949032,21.371223,21.091223,0.569305,1.290843,132.234476524,-37.5531435831,1365,99.2852207124,-28.7786387254,98.4814983195,-28.1138930915
2202561,2,-19.8397522762,12.513646,120.697512953,52.2031014468,21.387333,21.107333,0.569305,1.265525,134.247105371,-37.5818487687,1464,97.0530344383,-26.341505448,97.3261621624,-26.1865776602
2202675,2,-31.2484305971,12.937136,100.770671092,74.1307119285,21.55309,21.27309,0.569305,1.039623,131.544921818,-37.72858326,1431,90.9908544869,-27.4389488088,90.2249329844,-28.0592329178
2202676,2,-31.3402184359,12.941078,94.4158815947,70.1604581829,21.533765,21.253765,0.569305,1.0631,131.084263751,-37.6978154264,1333,96.2172036068,-29.4075744971,97.0960271931,-29.0239792533
2202706,2,-34.0602209767,13.064855,96.4282812585,78.9767889597,21.570705,21.290705,0.569305,1.018798,131.497194434,-36.5533322306,1431,90.9908544869,-27.4389488088,92.7013952936,-27.7314437632
2202707,2,-34.1467376038,13.069054,86.0824396476,75.0813635022,21.557059,21.277059,0.569305,1.034884,131.071544088,-36.4975834372,1333,96.2172036068,-29.4075744971,95.3166100304,-28.1817885902
2203175,2,2.35107501654,20.875235,149.620078677,43.5378023448,21.116319,20.945188,0.587762,1.451737,124.433484256,-31.6960252266,1212,92.1411245564,-32.9919984634,91.8324262901,-32.6385980954
2203176,2,2.22227410419,20.87948,152.679329528,42.1702666794,21.09105,20.919946,0.587762,1.489573,127.401004565,-31.7764685011,1323,93.1078762442,-29.9663229389,93.2728881468,-31.4729154612
2203177,2,2.09261375516,20.883757,151.292771664,45.0642765026,21.136663,20.965587,0.587762,1.412635,125.41536203,-31.8471141972,1305,89.9551759765,-30.452764107,89.996384137,-28.9842732781
2203192,2,0.11648231975,20.949186,157.246490704,43.6056978436,21.106473,20.935827,0.587762,1.449929,131.34518873,-32.8937934974,1564,92.1208418505,-24.4157942986,91.6030484906,-25.1730726164
2203194,2,-0.147192857569,20.957954,155.294939158,43.0295314848,21.101717,20.931129,0.587762,1.465474,130.34847135,-33.0243132831,1447,94.0409380135,-26.9236878637,94.1816053509,-26.1297402469
2203195,2,-0.283785995928,20.9625,150.618744114,43.4996433557,21.117431,20.946872,0.587762,1.452755,126.315593317,-33.0927244438,1220,95.3622932807,-32.459147714,94.186193385,-32.2194221725
2203209,2,-2.31234306959,21.030318,150.515669006,48.3848534043,21.211723,21.041609,0.587762,1.337577,124.389423802,-34.0774670063,1212,92.1411245564,-32.9919984634,92.3006311844,-33.2798524597
2203210,2,-2.43994077056,21.034604,154.105192297,47.0960421399,21.192521,21.022436,0.587762,1.3652,127.351329124,-34.1363670677,1323,93.1078762442,-29.9663229389,92.5756715226,-28.6741312236
2203211,2,-2.56748117576,21.03889,152.662427273,49.997099344,21.233358,21.063301,0.587762,1.305467,125.355144165,-34.1949233543,1305,89.9551759765,-30.452764107,90.7465720541,-29.1196632051
2203224,2,-4.2719733205,21.09641,159.49535005,48.3956823066,21.228253,21.058573,0.587762,1.337353,131.274428443,-34.9434927137,1564,92.1208418505,-24.4157942986,93.0940718781,-24.8755356334
2203226,2,-4.53255452572,21.105243,157.052544491,47.7795807895,21.225226,21.055605,0.587762,1.350324,130.293180923,-35.0492034269,1447,94.0409380135,-26.9236878637,92.6848380496,-26.68453528
2203227,2,-4.66828822739,21.109849,151.421228801,48.1004944506,21.235839,21.066247,0.587762,1.343517,126.281445033,-35.1048376288,1220,95.3622932807,-32.459147714,95.321075461,-30.9528416706
2203230,2,-5.05824330275,21.123099,160.402972494,46.4861858628,21.21218,21.042676,0.587762,1.378918,133.343550928,-35.2672138679,1568,95.1401002477,-23.8813965631,93.990469462,-23.4696690915
2212857,2,26.0056375885,56.967448,328.250901281,82.3391344847,20.663679,20.702259,0.569353,1.009006,71.73649319,-32.2645712467,1234,98.5356773248,-31.8503800566,98.0175102134,-31.3515630002
2212858,2,26.1470435724,56.96252,315.151596394,74.8394607211,20.68516,20.723727,0.569353,1.036059,78.7019411054,-32.1724396333,1305,89.9551759765,-30.452764107,89.1132002049,-29.0587577914
2212901,2,32.2618783451,56.746191,332.713153886,75.7794552798,20.617136,20.655125,0.569353,1.031612,71.8412871707,-29.1107250634,1234,98.5356773248,-31.8503800566,97.7261845489,-32.1639025621
2212902,2,32.3935440464,56.741452,324.812123187,68.0963204302,20.623862,20.661839,0.569353,1.077806,78.8157878193,-28.953104374,1305,89.9551759765,-30.452764107,90.9920929335,-31.642396377
2212925,2,35.5204612134,56.627673,321.346989033,62.4931369685,20.581695,20.619369,0.569353,1.127455,80.3406003995,-27.0492229166,1413,87.901867126,-27.8835640578,88.8578557264,-26.3818416768
2212956,2,39.9186571361,56.462533,329.691202587,57.4432015538,20.526385,20.563618,0.569353,1.186442,80.4221895895,-23.936515103,1413,87.901867126,-27.8835640578,89.1251799051,-27.1429015161
2218393,2,-13.8981226449,16.747692,8.38712809246,75.1028494195,21.557145,21.277145,0.456368,1.034781,116.103193577,-32.4408703603,1212,92.1411245564,-32.9919984634,92.715963218,-33.5212395788
2218394,2,-14.026465191,16.75155,12.629479495,72.5713499933,21.546032,21.266032,0.456368,1.04812,118.684712219,-32.4977077736,1220,95.3622932807,-32.459147714,96.4882799129,-33.1372432645
2218395,2,-14.1548077371,16.755409,16.1564930902,70.0234639741,21.533018,21.253018,0.456368,1.064021,121.249328606,-32.5541441164,1234,98.5356773248,-31.8503800566,98.4757123987,-32.1336503906
2218434,2,-19.7447558738,16.926017,9.59257399764,81.246847744,21.576739,21.296739,0.456368,1.011785,115.946203141,-34.6667540986,1212,92.1411245564,-32.9919984634,91.1685781483,-32.5642854694
2218435,2,-19.874358927,16.930036,17.5801786196,78.8503371743,21.570327,21.290327,0.456368,1.019239,118.533164882,-34.7105280742,1220,95.3622932807,-32.459147714,96.3477862244,-33.174542817
2218453,2,-22.6058779195,17.015558,41.4840351282,78.4704661562,21.569167,21.289167,0.456368,1.020594,123.292152328,-35.4698117443,1365,99.2852207124,-28.7786387254,98.6207361151,-29.3106300382
2218454,2,-22.7286054793,17.019439,38.928356883,81.3573713027,21.576998,21.296998,0.456368,1.011486,120.690522868,-35.4993190707,1333,96.2172036068,-29.4075744971,95.7475374468,-28.9590631351
2218455,2,-22.8781474638,17.024172,56.0271936589,79.8951830095,21.573315,21.293315,0.456368,1.015757,122.899561647,-35.5284253267,1464,97.0530344383,-26.341505448,97.1474655358,-26.6600699821
2218486,2,-27.3810227757,17.169351,74.4701321263,84.4337535921,21.582857,21.302857,0.456368,1.004738,122.742743099,-36.3076479281,1464,97.0530344383,-26.341505448,96.587592062,-27.8480406745
2218487,2,-27.5555457201,17.175094,43.8531583153,84.093359366,21.582334,21.302334,0.456368,1.005338,123.137568315,-36.320138408,1365,99.2852207124,-28.7786387254,99.4909396526,-28.1405929247
2220528,2,-9.4156446305,46.937814,270.8284408,82.4235884637,21.46999,21.18999,0.715268,1.008807,92.1386608379,-36.6506204643,1431,90.9908544869,-27.4389488088,92.6172110691,-27.5411644795
2220529,2,-9.56306667119,46.942825,260.963826441,79.5522104734,21.468693,21.188693,0.715268,1.01686,90.1318761605,-36.6547457604,1542,89.0888637902,-24.8893439163,89.3299536513,-25.6333296132
2220530,2,-9.70326944366,46.947588,257.161563921,84.2459380269,21.484766,21.204766,0.715268,1.005064,94.7769595972,-36.6580116198,1447,94.0409380135,-26.9236878637,93.2263012679,-27.8610468165
2220558,2,-13.8712509243,47.089206,277.197898017,77.9667789585,21.567568,21.287568,0.715268,1.022468,91.9988018401,-36.5312160597,1431,90.9908544869,-27.4389488088,92.0285025238,-26.017726998
2220559,2,-14.0151779225,47.094099,268.889608917,75.3159324235,21.557999,21.277999,0.715268,1.033766,89.9864594721,-36.5191266503,1542,89.0888637902,-24.8893439163,89.2777185675,-26.320191418
2220560,2,-14.1531461595,47.098787,271.517995506,80.0698205455,21.573785,21.293785,0.715268,1.01521,94.6350379513,-36.5066934661,1447,94.0409380135,-26.9236878637,94.9375075391,-27.7996830366
2220616,2,-22.6328642317,47.387661,251.720412924,71.36384144,21.540095,21.260095,0.715268,1.055336,95.0488280709,-34.8994322592,1568,95.1401002477,-23.8813965631,94.8317483048,-23.9635014151
2227400,2,2.59521233305,82.340655,85.3669872488,74.8801407245,20.323357,20.447934,0.441511,1.03586,72.758535305,-26.593836061,1564,92.1208418505,-24.4157942986,93.5444747058,-24.428170187
2227401,2,2.73111792205,82.337216,87.6010642836,77.6800708778,20.356871,20.481411,0.441511,1.023572,75.5575487257,-26.6849363504,1542,89.0888637902,-24.8893439163,89.7996272713,-25.121735598
2227437,2,7.87507571096,82.206599,85.1953290934,82.2051196564,20.290408,20.413577,0.441511,1.009327,75.6916781456,-29.8774571849,1542,89.0888637902,-24.8893439163,90.7648078235,-24.833537827
2228040,2,-14.6707562317,74.291782,99.7385449199,62.5646993971,21.484041,21.204041,0.721506,1.126723,77.7420076154,-18.8213770911,1333,96.2172036068,-29.4075744971,95.5839665548,-28.2633777802
2228041,2,-14.5371424738,74.287759,107.999565002,65.8718117906,21.507794,21.227794,0.721506,1.095732,80.4830950031,-19.2441053524,1323,93.1078762442,-29.9663229389,91.8415504328,-29.8004516572
2228042,2,-14.4034714202,74.283736,106.020282298,68.7734992483,21.525953,21.245953,0.721506,1.072783,83.2334070113,-19.3501025445,1305,89.9551759765,-30.452764107,88.9854549071,-31.0128303517
2228045,2,-13.9976454139,74.271525,100.58715271,67.4621134468,21.518052,21.238052,0.721506,1.082691,81.521008049,-19.6706724309,1212,92.1411245564,-32.9919984634,92.5962137024,-32.5961992186
2228085,2,-8.46843080359,74.105886,104.03807751,70.3563524531,21.152217,20.872217,0.721506,1.061796,78.9322128433,-23.8376798833,1220,95.3622932807,-32.459147714,94.8826183579,-32.0593377645
2228087,2,-8.19318187881,74.09767,108.124355209,75.2012835687,21.162245,20.882245,0.721506,1.03431,83.4168680973,-24.0349492522,1305,89.9551759765,-30.452764107,89.5620368315,-31.4125257096
2228088,2,-8.05796383916,74.093636,110.61167959,72.5852728677,21.132228,20.852228,0.721506,1.04804,80.6758953012,-24.1314926406,1323,93.1078762442,-29.9663229389,92.5261348833,-29.9637446288
2228089,2,-7.92280309529,74.089601,112.810290537,69.9754501109,21.098332,20.818332,0.721506,1.064345,77.9443190129,-24.227806846,1333,96.2172036068,-29.4075744971,94.7392120163,-29.9805322922
2228108,2,-5.15060409933,74.006981,113.875018008,72.8033406045,20.895544,20.979563,0.721506,1.046797,78.0231580055,-26.1272192326,1333,96.2172036068,-29.4075744971,94.5100680727,-29.5936138932
2228149,2,0.92366526153,73.826405,122.153627894,78.8934808963,20.606573,20.69011,0.721506,1.019088,78.1875395969,-29.862101916,1333,96.2172036068,-29.4075744971,96.1043416644,-29.0660343554
2228154,2,1.61488154558,73.805875,136.62149977,78.2722227591,20.595892,20.679374,0.721506,1.021321,77.224741318,-30.3675079871,1464,97.0530344383,-26.341505448,97.6376505219,-26.5937787652
2228155,2,1.76173062847,73.801514,142.373824146,83.7750240151,20.637916,20.721387,0.721506,1.005932,82.6869198663,-30.4452010641,1431,90.9908544869,-27.4389488088,91.975241799,-27.2492997786
