obshistid,expmjd,filter,rotskypos,start_run,end_run,altitude,rawseeing,airmass,moonalt,moonphase,dist2moon,sunalt,cputime,hostname,cputime_fell,runlimit,vskybright,filtskybrightness
 432513,60199.23438,0, 82.0886383,57448.699,57448.910,48.20339584, 0.5556280, 1.3413579,-50.72681808, 6.9549112,  98.9868851,-60.43363953, 17671.47,0,  17671.47,0,21.340338,22.000338
 433452,60200.23438,0,127.5015488,57448.699,57449.141,48.30778885, 0.5843060, 1.3391780,-58.09952545, 2.9678731, 106.8549118,-60.43134689, 37036.42,0,  37036.42,0,21.341637,22.001637
 434360,60201.23047,0,121.5220490,57448.699,57448.832,48.59008789, 0.6423710, 1.3333440,-62.68765640, 0.6471530, 114.3521194,-60.32128143, 10672.35,3,  18249.72,0,21.345131,22.005131
 435277,60202.22656,0,119.4015884,57448.699,57448.840,47.35450363, 0.6683830, 1.3595140,-63.80091476, 0.0976890, 121.1713486,-60.85356140, 10546.34,3,  18034.24,0,21.329626,21.989628
 439511,60209.20703,2, 54.3505478,57448.699,57450.480,47.89898682, 0.7946560, 1.3477790,  1.39154255,43.9437790, 119.9975281,-59.69469833,151866.41,0, 151866.41,0,20.868313,20.848568
 439521,60209.21484,1, 54.3505478,57448.699,57449.051,49.60622787, 0.7809850, 1.3130140, -0.01822005,44.0033607, 119.9633789,-59.29958344, 26134.01,3,  44689.16,0,20.892096,20.972692
 439541,60209.22266,3, 54.3505478,57448.699,57449.113,52.60640717, 0.6792240, 1.2586840, -2.45271778,44.1078568, 119.9021301,-58.34446335, 30065.36,3,  51411.77,0,21.006245,20.007578
 439567,60209.23438,4, 54.3505478,57448.699,57450.004,56.39107895, 0.7557370, 1.2007210, -5.44241142,44.2393608, 119.8224335,-56.70958710, 75370.31,0,  75370.31,0,21.151718,19.333914
 439587,60209.24609,5, 54.3505478,57448.699,57450.078,59.40729904, 0.7778340, 1.1617030, -7.75664520,44.3439751, 119.7569427,-55.10731125,109171.23,0, 109171.23,0,21.269661,17.299999
 442166,60212.19141,2,151.7819061,57448.699,57452.285,45.15222549, 0.5282050, 1.4104770, 40.68882751,76.2736664,  92.8039246,-59.01465225,279382.66,3, 477744.35,0,19.907282,19.997347
 442176,60212.19531,1,151.7819061,57448.699,57454.043,46.85408020, 0.5073800, 1.3705910, 39.02621841,76.3290558,  92.7675934,-58.96835709,431198.00,3, 743975.25,1,19.936581,19.870041
 442196,60212.20703,3,151.7819061,57448.699,57451.457,49.84577942, 0.5215710, 1.3083709, 36.12017441,76.4260559,  92.7024536,-58.60934448,233308.27,0, 233308.27,0,19.986273,19.184830
 442222,60212.21875,4,151.7819061,57448.699,57449.730,53.62151718, 0.6225970, 1.2420599, 32.48275375,76.5478973,  92.6177139,-57.67387390, 79603.28,3, 136121.61,0,20.046352,18.478735
 442242,60212.22656,5,151.7819061,57448.699,57449.660,56.63200760, 0.7178780, 1.1973850, 29.60656357,76.6446457,  92.5478668,-56.57345200, 74732.69,3, 127792.90,0,20.092800,17.299999
 446960,60222.17188,2,155.6998444,57448.699,57449.129,48.22093201, 0.6044930, 1.3409910, -6.83166218,63.2560196,  64.1668625,-54.72543335, 30447.59,3,  52065.38,0,20.886696,20.606695
 446970,60222.17969,1,155.6998444,57448.699,57449.051,49.92880249, 0.7154250, 1.3067750, -5.39456940,63.2017517,  64.2169342,-54.96538925, 25512.03,3,  43625.57,0,20.811209,20.792803
 446990,60222.18750,3,155.6998444,57448.699,57449.293,52.92989731, 0.6243010, 1.2532949, -2.90575552,63.1065903,  64.3033981,-55.13750458, 51158.05,0,  51158.05,0,20.698204,19.816843
 447016,60222.19922,4,155.6998444,57448.699,57449.652,56.71548843, 0.5498400, 1.1962380,  0.16432430,62.9868736,  64.4096832,-54.89995575, 74258.38,3, 126981.84,0,20.589657,18.913551
 447036,60222.21094,5,155.6998444,57448.699,57450.301,59.73233795, 0.5502250, 1.1578389,  2.55229783,62.8916626,  64.4921875,-54.35650635,127682.56,0, 127682.56,0,20.610798,17.299999
 449047,60225.15234,2, 71.0664215,57448.699,57449.188,44.36503983, 0.6298740, 1.4301550,-42.13967133,34.4811249,  87.9554977,-51.93811035, 29346.77,3,  50182.98,0,21.289783,21.009785
 449057,60225.15625,1, 71.0664215,57448.699,57449.176,46.06529236, 0.6177680, 1.3886410,-40.50307465,34.4310036,  88.0188065,-52.51249695, 40756.59,0,  40756.59,0,21.312855,21.722855
 449077,60225.16797,3, 71.0664215,57448.699,57449.098,49.05435562, 0.6469580, 1.3239260,-37.64000320,34.3431854,  88.1285858,-53.30105972, 29413.77,3,  50297.55,0,21.350813,19.990812
 449103,60225.17969,4, 71.0664215,57448.699,57449.270,52.82722473, 0.6060320, 1.2549970,-34.05162811,34.2328186,  88.2642593,-53.87464905, 39838.59,3,  68123.99,0,21.394161,19.244162
 449123,60225.18750,5, 71.0664215,57449.461,57450.195,55.83588409, 0.5763110, 1.2085609,-31.21044350,34.1451454,  88.3701477,-53.98442841, 61526.25,3, 105209.89,0,21.425226,17.299999
 453842,60236.19531,0, 57.0806923,57449.461,57449.609,66.64994812, 0.6645800, 1.0892071,-16.16657639,20.1449108, 121.7645874,-49.79238129, 11185.00,3,  19126.35,0,21.512907,22.172907
 457065,60240.16797,2,156.1687469,57449.461,57451.371,62.31024933, 0.6649590, 1.1293380, 31.27432823,62.1412354,  86.0493240,-48.07093048,162752.95,3, 278307.56,0,20.492987,20.545362
 457075,60240.17578,1,156.1687469,57449.461,57454.918,64.03473663, 0.6844810, 1.1122750, 29.61183357,62.2031097,  86.0100174,-48.28808212,416655.28,3, 712480.55,0,20.513365,20.498619
 457095,60240.18359,3,156.1687469,57449.461,57450.512,67.05926514, 0.6153310, 1.0858860, 26.70733833,62.3115501,  85.9393692,-48.45756149, 84856.90,3, 145105.30,0,20.548643,19.662514
 457121,60240.19531,4,156.1687469,57449.461,57450.266,70.86147308, 0.5699090, 1.0585060, 23.07467270,62.4478798,  85.8470688,-48.28550339, 64100.80,3, 109612.37,0,20.592958,18.912540
 457141,60240.20703,5,156.1687469,57449.461,57450.422,73.87763977, 0.7176300, 1.0409400, 20.20466995,62.5562210,  85.7708664,-47.84569931, 75674.45,3, 129403.32,0,20.628904,17.299999
 459750,60243.27344,2,246.9688110,57449.461,57454.988,82.19440460, 0.3307530, 1.0093530, 23.90580368,91.3922119,  57.8570480,-38.01477432,426560.00,3, 574745.00,1,19.473162,19.692780
 459770,60243.28125,1,252.1138611,57449.461,57454.984,79.20832062, 0.3497330, 1.0180050, 20.98509407,91.4568100,  57.8043365,-35.96989059,427976.00,3,1601761.38,1,19.494474,19.259808
 459780,60243.28906,3,253.7215271,57449.461,57454.066,77.51368713, 0.3534660, 1.0242260, 19.31308937,91.4935532,  57.7732811,-34.77109146,363837.84,3, 622162.73,0,19.508455,18.906605
 459800,60243.29688,4,255.4276733,57449.461,57451.723,74.51705933, 0.3407410, 1.0376580, 16.37347221,91.5578003,  57.7169037,-32.57643127,179083.53,3, 306232.85,0,19.536867,18.216467
 459826,60243.30859,5,256.4345398,57449.461,57450.930,70.72476196, 0.5337060, 1.0593860, 12.66511726,91.6382980,  57.6427040,-29.66592026,110374.89,3, 188741.07,0,19.580959,17.299999
 465067,60250.19531,2,105.3320389,57449.461,57454.531,78.52507019, 0.9560540, 1.0203969, 11.11326122,78.5990295,  69.2728882,-44.99878693,387996.97,3, 663474.83,0,20.260946,20.357210
 465077,60250.19922,1,105.3320389,57449.461,57454.945,80.20967865, 0.8335520, 1.0147790, 12.31131554,78.5527496,  69.3153458,-44.82477951,427992.00,3, 664426.62,1,20.246365,20.171671
 465097,60250.21094,3,105.3320389,57449.461,57451.430,83.08924866, 1.1713890, 1.0073190, 14.35110283,78.4715424,  69.3881683,-44.32647705,168556.44,3, 288231.51,0,20.222284,19.433115
 465123,60250.22266,4,105.3320389,57449.461,57450.738,86.26882172, 0.8913660, 1.0021240, 16.79814911,78.3692856,  69.4767456,-43.36184692, 98028.26,3, 167628.32,0,20.194721,18.641678
 465124,60250.22266,5,140.9402161,57449.461,57450.445,86.35430908, 0.8913660, 1.0020280, 17.14387131,78.3543320,  69.4894104,-43.32248306, 84258.28,3, 144081.66,0,20.190653,17.299999
 467030,60261.07031,0,117.1631622,57449.461,57449.594,49.35240555, 0.6108000, 1.3179960,-30.31187439, 0.1083540, 133.5471191,-27.44135475, 10480.04,3,  17920.87,0,21.354420,22.014420
 467794,60262.06641,0,131.2502441,57449.461,57449.590,49.53374863, 0.6717380, 1.3144300,-19.19414330, 0.6590530, 130.1458130,-26.74194527, 10973.75,3,  18765.11,0,21.356600,22.016600
 468550,60263.06641,0,121.5118484,57449.461,57449.598,50.46680832, 0.6683310, 1.2965910, -8.20888138, 3.4849210, 124.4437408,-26.58478355, 10589.83,3,  18108.61,0,21.361656,22.021656
 469330,60264.07812,0,111.2482300,57449.461,57449.637,53.81236649, 0.5537980, 1.2390260,  0.97546065, 8.6166124, 116.9520340,-28.11561203, 14592.57,3,  24953.30,0,21.360226,21.838320
 470099,60265.08984,0,130.2334137,57449.461,57449.691,59.02433777, 0.7813890, 1.1663380,  8.34621906,15.9220333, 108.2132187,-30.74021721, 19645.97,3,  33594.61,0,21.350815,21.674683
 471524,60268.05078,2, 94.4129562,57449.461,57450.645,48.81016159, 0.7252610, 1.3288521, 51.59616852,45.9732323,  79.5855026,-21.14970589, 89186.76,3, 152509.36,0,20.635674,20.629248
 471534,60268.05469,1, 94.4129562,57449.461,57452.000,50.51900482, 0.8811260, 1.2956160, 49.91883469,46.0362053,  79.5549622,-22.45421600,186815.73,3, 319454.91,0,20.658224,20.721670
 471554,60268.06250,3, 94.4129562,57449.461,57450.238,53.52176285, 0.7369880, 1.2436560, 46.96918869,46.1466293,  79.5001831,-24.66950035, 58604.70,3, 100214.04,0,20.695606,19.710318
 471580,60268.07812,4, 94.4129562,57449.461,57450.246,57.30907059, 0.7299190, 1.1882210, 43.24880219,46.2855453,  79.4289093,-27.31295586, 61522.00,3, 105202.62,0,20.739004,18.934628
 471600,60268.08594,5, 94.4129562,57449.461,57450.262,60.32689667, 0.6638010, 1.1509300, 40.28683853,46.3960190,  79.3701782,-29.28805542, 66608.90,3, 113901.22,0,20.770905,17.299999
 473798,60271.07422,2,107.0874100,57449.461,57454.859,58.83136368, 0.5519860, 1.1687080, 56.72012711,78.7547302,  54.0323830,-25.99148560,424453.00,3, 563838.50,1,19.596334,19.693014
 473808,60271.07812,1,107.0874100,57449.461,57454.590,60.55355835, 0.6380530, 1.1483510, 55.98084259,78.8065796,  54.0210953,-27.14817238,427419.00,3,1318936.12,1,19.611959,19.536337
 473828,60271.08984,3,107.0874100,57449.461,57452.715,63.57585526, 0.5657080, 1.1166660, 54.48559189,78.8973770,  54.0008125,-29.08425522,247845.48,3, 423815.79,0,19.637384,18.850769
 473854,60271.10156,4,107.0874100,57449.461,57451.262,67.37983704, 0.5948250, 1.0833369, 52.28709793,79.0113754,  53.9742851,-31.33792686,141671.36,3, 242258.03,0,19.665998,18.118090
 473874,60271.10938,5,107.0874100,57449.461,57450.785,70.40299225, 0.6554510, 1.0614880, 50.32339859,79.1018372,  53.9522285,-32.97056961, 97316.20,3, 166410.71,0,19.686256,17.299999
 478878,60278.05469,2,117.8302002,57449.461,57449.832,59.51284027, 0.6180820, 1.1604410, -9.13311958,91.7881699,  73.0592270,-20.92808533, 30146.16,3,  51549.94,0,20.850758,20.570759
 478888,60278.06250,1,117.8302002,57449.461,57449.777,61.23561096, 0.7097210, 1.1407660, -7.67425394,91.7573929,  73.1121063,-22.17587280, 24204.70,3,  41390.04,0,20.652933,21.062933
 478908,60278.07031,3,117.8302002,57449.461,57449.828,64.25853729, 0.5883840, 1.1101720, -5.14435863,91.7033157,  73.2031479,-24.28693581, 29853.98,3,  51050.31,0,20.386990,19.788391
 478934,60278.08203,4,117.8302002,57449.461,57449.969,68.06257629, 0.6421960, 1.0780610, -2.01704073,91.6350937,  73.3146515,-26.79059029, 42138.34,3,  72056.56,0,20.139645,18.820711
 478954,60278.09375,5,117.8302002,57449.461,57450.555,71.08498383, 0.7801450, 1.0570830,  0.42146775,91.5806808,  73.4008179,-28.64766121, 94345.47,3, 161330.76,0,20.013136,17.299999
 481005,60281.05859,2, 88.1269226,57449.461,57449.812,62.49205017, 0.7532420, 1.1274660,-35.43893051,69.5327454,  98.0936966,-20.72359657, 29190.77,3,  49916.22,0,21.483482,21.203482
 481015,60281.06250,1, 88.1269226,57449.461,57449.793,64.21665192, 0.7402740, 1.1105640,-33.78382492,69.4842072,  98.1542587,-21.96118546, 26312.28,3,  44994.00,0,21.496319,21.906319
 481035,60281.07422,3, 88.1269226,57449.461,57449.824,67.24118042, 0.6768700, 1.0844340,-30.88649368,69.3990631,  98.2588272,-24.05374146, 30160.56,3,  51574.56,0,21.516672,20.156672
 481061,60281.08594,4, 88.1269226,57449.473,57450.008,71.04309845, 0.5598970, 1.0573480,-27.25222206,69.2919006,  98.3873978,-26.53310204, 45053.62,4,  63935.18,0,21.538448,19.388449
 481081,60281.09375,5, 88.1269226,57449.473,57450.250,74.05869293, 0.5330980, 1.0399960,-24.37259293,69.2066345,  98.4872055,-28.37011909, 58471.66,3,  99986.54,0,21.552778,17.299999
 483120,60284.05859,2,108.8080597,57449.473,57449.992,65.77790070, 0.4402550, 1.0965390,-52.02473831,41.7523155, 120.5735855,-20.76742744, 43162.82,2,  51977.77,0,21.507166,21.227165
 483130,60284.06641,1,108.8080597,57449.473,57449.965,67.50313568, 0.4569550, 1.0823690,-50.61314392,41.7006569, 120.6304779,-21.99063492, 41615.93,0,  41615.93,0,21.518307,21.928307
 483150,60284.07422,3,108.8080597,57449.473,57449.844,70.52623749, 0.5564790, 1.0606780,-48.06760788,41.6101112, 120.7291946,-24.05666351, 29300.57,3,  50103.98,0,21.535732,20.175734
 483176,60284.08594,4,108.8080597,57449.473,57449.949,74.31932831, 0.4949320, 1.0386569,-44.75888824,41.4962540, 120.8513489,-26.50032997, 39404.41,3,  67381.54,0,21.553898,19.403898
 483196,60284.09766,5,108.8080597,57449.473,57450.312,77.31755829, 0.5371020, 1.0250090,-42.05888367,41.4057541, 120.9467468,-28.30726624, 63089.27,3, 107882.65,0,21.565403,17.299999
 484877,60287.06250,2,111.9079285,57449.473,57449.867,68.93375397, 0.5815330, 1.0716230,-48.77882004,15.9834280, 133.9568481,-20.74840546, 30822.26,3,  52706.07,0,21.526884,21.246883
 484887,60287.06641,1,111.9079285,57449.473,57449.781,70.65761566, 0.7018160, 1.0598220,-48.60481262,15.9428101, 133.9802246,-21.96072769, 24216.10,3,  41409.53,0,21.536430,21.946430
 484907,60287.07812,3,111.9079285,57449.473,57449.844,73.67440796, 0.6644590, 1.0420150,-48.10685349,15.8716888, 134.0204468,-24.00687408, 30058.39,3,  51399.85,0,21.551096,20.191095
 484933,60287.08984,4,111.9079285,57449.473,57450.309,77.44733429, 1.0319020, 1.0244890,-47.14399719,15.7823935, 134.0694275,-26.42401123, 70783.96,0,  70783.96,0,21.565845,19.415846
 484953,60287.09766,5,111.9079285,57449.473,57450.871,80.40769196, 0.9976760, 1.0141810,-46.12608337,15.7115240, 134.1070709,-28.20860291,116611.11,0, 116611.11,0,21.574673,17.299999
 485236,60290.07031,0,103.4368668,57449.473,57449.680,73.86376953, 0.6270210, 1.0410130,-28.00600433, 1.0061600, 126.7720718,-22.00834084, 16979.24,0,  16979.24,0,21.551929,22.211929
 485937,60291.06250,0,110.1261520,57449.473,57452.051,72.98307800, 0.5716320, 1.0457880,-17.79939270, 0.1654640, 119.8198013,-20.67220306, 17390.03,2,  20941.52,0,21.547962,22.207962
 486650,60292.06641,0,101.0643616,57449.473,57449.660,73.93109131, 0.5303730, 1.0406600, -8.05137444, 1.8270370, 111.3782959,-20.62080765, 14978.31,2,  18037.26,0,21.549053,22.209055
 487366,60293.06641,0, 81.2019272,57449.473,57449.676,75.00292206, 0.5186310, 1.0352629,  1.76786125, 6.0447350, 101.9981766,-20.66315079, 15826.58,4,  22459.36,0,21.530823,22.063211
 488076,60294.07422,0, 90.8350677,57449.473,57449.711,78.75516510, 0.4139800, 1.0195740,  8.99858856,12.7201662,  92.0526047,-22.58049583, 17493.34,3,  29913.61,0,21.497917,21.889381
 488756,60295.06641,0, 99.5215073,57449.473,57449.820,76.85260773, 0.7265640, 1.0269181, 20.94968605,21.2820396,  82.1848907,-20.55927277, 28429.55,3,  48614.53,0,21.372465,21.516056
 490132,60297.06641,2, 85.5212860,57449.473,57450.695,78.89135742, 0.7542700, 1.0190949, 36.45220566,42.5018120,  63.6410561,-20.62057877, 95614.43,3, 163500.68,0,20.872873,20.843668
 490142,60297.07422,1, 85.5212860,57449.473,57451.902,80.57144165, 0.5456350, 1.0136950, 34.80071259,42.5643768,  63.6124687,-21.81479454,181890.53,3, 311032.82,0,20.880898,20.973635
 490162,60297.08203,3, 85.5212860,57449.473,57450.273,83.43337250, 0.5557800, 1.0066040, 31.88853836,42.6740837,  63.5607872,-23.82788277, 61776.12,3, 105637.17,0,20.893999,19.885923
 490187,60297.09375,4, 85.5212860,57449.473,57452.879,86.42678833, 0.6463840, 1.0019480, 28.32789230,42.8073883,  63.4951820,-26.12332344, 88995.15,2, 107170.22,0,20.908667,19.081467
 490189,60297.10938,5,222.4396362,57449.473,57451.152,86.15463257, 0.5923310, 1.0022570, 23.25624275,42.9962120,  63.3966331,-28.83226776,128443.91,0, 128443.91,0,20.928736,17.299999
 490810,60300.06641,2,110.1452866,57449.473,57454.973,81.64047241, 0.4945620, 1.0107390, 44.21480942,75.0309143,  47.2872963,-20.56586075,426698.00,3, 693781.06,1,19.761412,19.848160
 490820,60300.07422,1,110.1452866,57449.473,57454.953,83.26159668, 0.5113450, 1.0069560, 43.47059250,75.0837173,  47.2921066,-21.76030731,430199.00,3, 855022.38,1,19.765827,19.703854
 490840,60300.08203,3,110.1452866,57449.473,57452.617,85.84775543, 0.5013560, 1.0026320, 42.01642609,75.1761780,  47.2996712,-23.77396774,252545.42,3, 431852.68,0,19.772175,18.963230
 490844,60300.08594,4,110.1452866,57449.473,57451.512,86.49411011, 0.5664050, 1.0018750, 41.52494431,75.2050629,  47.3018494,-24.38130188,158117.36,3, 270380.69,0,19.773809,18.195450
 490867,60300.11328,5,241.8635254,57449.473,57451.051,83.74018860, 0.5528320, 1.0059990, 36.74028778,75.4495239,  47.3157730,-28.82779884,109199.43,3, 186731.03,0,19.782438,17.299999
 495735,60307.06641,2,117.6423264,57449.473,57449.855,86.46150970, 0.4445840, 1.0019100, -0.24138711,95.4251404,  86.9740219,-19.95073509, 30866.21,3,  52781.22,0,19.989302,20.251265
 495743,60307.08594,1,230.3834534,57449.473,57455.109,85.51010895, 0.3850070, 1.0030791,  4.74368954,95.3472672,  87.1317520,-23.77270699,418351.00,3,1748448.00,1,19.927048,19.639858
 495753,60307.08984,3,240.4819641,57449.473,57452.805,84.04380035, 0.4229850, 1.0054280,  6.14067507,95.3247986,  87.1752396,-24.88040543,258030.16,3, 441231.58,0,19.898493,19.356028
 495773,60307.10156,4,249.1164246,57449.473,57451.246,81.22089386, 0.4150510, 1.0118550,  8.54887390,95.2852859,  87.2494965,-26.73037148,134513.91,3, 230018.78,0,19.842184,18.592604
 495799,60307.11328,5,253.7243347,57449.473,57450.770,77.51013184, 0.5376330, 1.0242400, 11.49691391,95.2353745,  87.3394547,-28.87649918, 97627.00,3, 166942.17,0,19.769686,17.299999
 497619,60310.07422,2,216.2748871,57449.473,57449.840,86.49445343, 0.6426120, 1.0018750,-18.91362381,76.8838806, 111.3407669,-21.04227638, 30522.26,4,  43313.86,0,21.585358,21.305359
 497639,60310.08203,1,240.4258575,57449.473,57449.801,84.05537415, 0.6709990, 1.0054070,-15.98111057,76.8070145, 111.4275131,-23.16497040, 26981.56,4,  38289.29,0,21.582273,21.992273
 497649,60310.08984,3,246.2427063,57449.473,57452.348,82.46868134, 0.7541640, 1.0087020,-14.31053734,76.7631302, 111.4759293,-24.29994202, 43092.37,2,  51892.93,0,21.579409,20.219410
 497669,60310.09766,4,251.6891785,57449.473,57450.023,79.56292725, 0.6419300, 1.0168250,-11.38719273,76.6861267, 111.5587769,-26.20078659, 44608.77,3,  76281.00,0,21.485725,19.335726
 497695,60310.10938,5,254.8224030,57449.473,57450.270,75.81658173, 0.7313150, 1.0314430, -7.72284079,76.5891571, 111.6594467,-28.41664314, 66464.23,4,  94318.78,0,21.063879,17.299999
 499726,60313.06641,2,222.3473816,57449.473,57449.848,86.16059113, 0.6316160, 1.0022500,-35.68896866,50.1842651, 129.8230743,-19.56089401, 30500.33,3,  52155.57,0,21.585030,21.305031
 499746,60313.07812,1,242.4766541,57449.473,57452.277,83.59310913, 0.6316160, 1.0062850,-33.11753464,50.0916519, 129.8884430,-21.76838493, 37003.39,2,  44560.42,0,21.581509,21.991508
 499756,60313.08203,3,247.4840240,57449.473,57450.082,81.98481750, 0.6316160, 1.0098660,-31.62291527,50.0388184, 129.9248810,-22.95400620, 51247.84,0,  51247.84,0,21.578400,20.218399
 499776,60313.09375,4,252.2783051,57449.473,57449.996,79.06256104, 0.6316160, 1.0185020,-28.95929146,49.9461823, 129.9873352,-24.94979095, 42712.92,3,  73039.10,0,21.570957,19.420958
 499802,60313.10547,5,255.0798340,57449.473,57450.332,75.30848694, 0.6316160, 1.0338010,-25.54045296,49.8296471, 130.0629730,-27.29662704, 62562.03,3, 106981.08,0,21.557968,17.299999
 501787,60316.06250,2,232.7063446,57449.473,57450.488,85.25686646, 0.5959410, 1.0034370,-39.35068512,22.2430134, 132.9617920,-18.57792664, 57000.29,0,  57000.29,0,21.583992,21.303991
 501807,60316.07422,1,246.1749725,57449.473,57449.789,82.49314880, 0.5959410, 1.0086451,-38.50339508,22.1598663, 132.9384766,-20.84598160, 25409.50,3,  43450.25,0,21.579458,21.989458
